DATETIME,RECIPE,STAGE,ITEM,RESULT,ALIGNMENT_VIEW_LEFT_X,ALIGNMENT_VIEW_LEFT_Y,ALIGNMENT_VIEW_RIGHT_X,ALIGNMENT_VIEW_RIGHT_Y,ALIGNMENT_EQUIP_LEFT_X,ALIGNMENT_EQUIP_RIGHT_X,ALIGNMENT_EQUIP_Y,ALIGNMENT_EQUIP_T,RETRY,TIME_ELAPSED,LEFT_FILE,RIGHT_FILE
2019.04.26 00:02:44 823,A1CC500PV3D01,2,,RETRY,691.967,560.7237,698.4494,632.8459,-0.5305,-0.5082,-0.0108,-0.02035,1,00:00:00,.\Image\2\Alignment\2019\04\26\00.02.44 823\Left.jpg,.\Image\2\Alignment\2019\04\26\00.02.44 823\Right.jpg
2019.04.26 00:02:45 637,A1CC500PV3D01,2,,OK,800.4134,600.7576,800.0235,600.5765,0.0017,0.0005,0.002,5E-05,1,00:00:01.1010000,.\Image\2\Alignment\2019\04\26\00.02.45 637\Left.jpg,.\Image\2\Alignment\2019\04\26\00.02.45 637\Right.jpg
2019.04.26 00:02:45 741,A1CC500PV3D01,1,,RETRY,800.5708,598.0252,800.5942,601.3346,-0.0011,-0.0011,-0.001,-0.00053,2,00:00:00,.\Image\1\Alignment\2019\04\26\00.02.45 741\Left.jpg,.\Image\1\Alignment\2019\04\26\00.02.45 741\Right.jpg
2019.04.26 00:02:46 615,A1CC500PV3D01,1,,OK,801.0586,598.0126,800.9914,600.9319,0.0007,0.0005,-0.0016,-0.00047,2,00:00:02.2850000,.\Image\1\Alignment\2019\04\26\00.02.46 615\Left.jpg,.\Image\1\Alignment\2019\04\26\00.02.46 615\Right.jpg
2019.04.26 00:03:01 596,A1CC500PV3D01,1,,RETRY,849.2642,559.3412,861.9653,592.8397,0.1239,0.1623,-0.0742,-0.00539,1,00:00:00,.\Image\1\Alignment\2019\04\26\00.03.01 596\Left.jpg,.\Image\1\Alignment\2019\04\26\00.03.01 596\Right.jpg
2019.04.26 00:03:01 707,A1CC500PV3D01,2,,RETRY,692.8782,569.7779,699.4483,638.9703,-0.5197,-0.4971,0.0125,-0.01951,1,00:00:00,.\Image\2\Alignment\2019\04\26\00.03.01 707\Left.jpg,.\Image\2\Alignment\2019\04\26\00.03.01 707\Right.jpg
2019.04.26 00:03:02 559,A1CC500PV3D01,1,,OK,800.2996,598.8133,800.6759,601.314,-0.0013,-0.0001,0.0002,-0.0004,1,00:00:01.3310000,.\Image\1\Alignment\2019\04\26\00.03.02 559\Left.jpg,.\Image\1\Alignment\2019\04\26\00.03.02 559\Right.jpg
2019.04.26 00:03:02 808,A1CC500PV3D01,2,,RETRY,801.5175,599.7948,800.9269,601.6578,-0.0004,-0.0022,0.0022,-0.00053,2,00:00:00,.\Image\2\Alignment\2019\04\26\00.03.02 808\Left.jpg,.\Image\2\Alignment\2019\04\26\00.03.02 808\Right.jpg
2019.04.26 00:03:03 401,A1CC500PV3D01,2,,OK,799.4281,600.3089,798.9913,599.7519,-0.0003,-0.0016,0.0001,0.00016,2,00:00:02.1670000,.\Image\2\Alignment\2019\04\26\00.03.03 401\Left.jpg,.\Image\2\Alignment\2019\04\26\00.03.03 401\Right.jpg
2019.04.26 00:03:18 984,A1CC500PV3D01,1,,RETRY,841.3244,546.3983,854.0244,563.862,0.1132,0.1517,-0.1392,-0.00283,1,00:00:00,.\Image\1\Alignment\2019\04\26\00.03.18 984\Left.jpg,.\Image\1\Alignment\2019\04\26\00.03.18 984\Right.jpg
2019.04.26 00:03:19 078,A1CC500PV3D01,2,,RETRY,674.737,557.7339,680.6157,629.3103,-0.5825,-0.5616,-0.0209,-0.02019,1,00:00:00,.\Image\2\Alignment\2019\04\26\00.03.19 078\Left.jpg,.\Image\2\Alignment\2019\04\26\00.03.19 078\Right.jpg
2019.04.26 00:03:19 821,A1CC500PV3D01,1,,OK,800.4252,598.7666,800.3265,601.4165,-0.001,-0.0013,0.0003,-0.00042,1,00:00:01.1040000,.\Image\1\Alignment\2019\04\26\00.03.19 821\Left.jpg,.\Image\1\Alignment\2019\04\26\00.03.19 821\Right.jpg
2019.04.26 00:03:19 904,A1CC500PV3D01,2,,OK,800.9566,600.3623,800.7868,600.9945,0.0012,0.0007,0.0021,-0.00018,1,00:00:01.0220000,.\Image\2\Alignment\2019\04\26\00.03.19 904\Left.jpg,.\Image\2\Alignment\2019\04\26\00.03.19 904\Right.jpg
2019.04.26 00:03:35 963,A1CC500PV3D01,1,,RETRY,841.2293,565.7858,853.8317,591.287,0.1059,0.1442,-0.0666,-0.0041,1,00:00:00,.\Image\1\Alignment\2019\04\26\00.03.35 963\Left.jpg,.\Image\1\Alignment\2019\04\26\00.03.35 963\Right.jpg
2019.04.26 00:03:36 189,A1CC500PV3D01,2,,RETRY,647.9027,562.4119,654.0714,624.11,-0.6388,-0.6164,-0.0218,-0.01738,1,00:00:00,.\Image\2\Alignment\2019\04\26\00.03.36 189\Left.jpg,.\Image\2\Alignment\2019\04\26\00.03.36 189\Right.jpg
2019.04.26 00:03:37 018,A1CC500PV3D01,1,,OK,800.273,598.6889,800.6799,601.581,-0.0017,-0.0004,0.0004,-0.00046,1,00:00:01.5430000,.\Image\1\Alignment\2019\04\26\00.03.37 018\Left.jpg,.\Image\1\Alignment\2019\04\26\00.03.37 018\Right.jpg
2019.04.26 00:03:37 072,A1CC500PV3D01,2,,OK,801.3057,600.549,800.7014,601.3615,0.0018,-0.0001,0.0029,-0.00023,1,00:00:01.4230000,.\Image\2\Alignment\2019\04\26\00.03.37 072\Left.jpg,.\Image\2\Alignment\2019\04\26\00.03.37 072\Right.jpg
2019.04.26 00:03:53 071,A1CC500PV3D01,1,,RETRY,851.1218,562.7941,864.1242,598.4982,0.1277,0.1671,-0.0601,-0.00574,1,00:00:00,.\Image\1\Alignment\2019\04\26\00.03.53 071\Left.jpg,.\Image\1\Alignment\2019\04\26\00.03.53 071\Right.jpg
2019.04.26 00:03:53 216,A1CC500PV3D01,2,,RETRY,668.6511,570.0782,675.6065,628.6451,-0.5659,-0.5416,-0.0029,-0.0165,1,00:00:00,.\Image\2\Alignment\2019\04\26\00.03.53 216\Left.jpg,.\Image\2\Alignment\2019\04\26\00.03.53 216\Right.jpg
2019.04.26 00:03:54 065,A1CC500PV3D01,1,,OK,800.5959,598.5405,800.4315,601.6312,-0.0009,-0.0014,0.0003,-0.0005,1,00:00:01.4140000,.\Image\1\Alignment\2019\04\26\00.03.54 065\Left.jpg,.\Image\1\Alignment\2019\04\26\00.03.54 065\Right.jpg
2019.04.26 00:03:54 162,A1CC500PV3D01,2,,OK,800.8878,600.701,800.0765,600.6732,0.0028,0.0003,0.0021,1E-05,1,00:00:01.5020000,.\Image\2\Alignment\2019\04\26\00.03.54 162\Left.jpg,.\Image\2\Alignment\2019\04\26\00.03.54 162\Right.jpg
2019.04.26 00:04:09 931,A1CC500PV3D01,1,,RETRY,846.6704,547.5695,860.2284,590.5096,0.1075,0.1486,-0.0961,-0.0069,1,00:00:00,.\Image\1\Alignment\2019\04\26\00.04.09 931\Left.jpg,.\Image\1\Alignment\2019\04\26\00.04.09 931\Right.jpg
2019.04.26 00:04:10 092,A1CC500PV3D01,2,,RETRY,677.2757,563.6912,684.2114,627.3432,-0.553,-0.5289,-0.0147,-0.01795,1,00:00:00,.\Image\2\Alignment\2019\04\26\00.04.10 092\Left.jpg,.\Image\2\Alignment\2019\04\26\00.04.10 092\Right.jpg
2019.04.26 00:04:10 642,A1CC500PV3D01,1,,OK,800.5163,598.4439,799.7426,601.2924,-0.0009,-0.0033,-0.0004,-0.00046,1,00:00:01.0580000,.\Image\1\Alignment\2019\04\26\00.04.10 642\Left.jpg,.\Image\1\Alignment\2019\04\26\00.04.10 642\Right.jpg
2019.04.26 00:04:10 856,A1CC500PV3D01,2,,OK,801.0729,600.4981,800.2493,601.0642,0.0018,-0.0008,0.0024,-0.00016,1,00:00:01.1810000,.\Image\2\Alignment\2019\04\26\00.04.10 856\Left.jpg,.\Image\2\Alignment\2019\04\26\00.04.10 856\Right.jpg
2019.04.26 00:04:26 384,A1CC500PV3D01,1,,RETRY,850.4394,568.806,863.5619,603.0357,0.1269,0.1666,-0.0437,-0.00549,1,00:00:00,.\Image\1\Alignment\2019\04\26\00.04.26 384\Left.jpg,.\Image\1\Alignment\2019\04\26\00.04.26 384\Right.jpg
2019.04.26 00:04:26 706,A1CC500PV3D01,2,,RETRY,663.7397,564.1987,670.5042,629.1856,-0.5986,-0.5747,-0.0112,-0.01832,1,00:00:00,.\Image\2\Alignment\2019\04\26\00.04.26 706\Left.jpg,.\Image\2\Alignment\2019\04\26\00.04.26 706\Right.jpg
2019.04.26 00:04:27 894,A1CC500PV3D01,1,,RETRY,800.6446,598.0813,800.8968,601.5225,-0.001,-0.0002,-0.0006,-0.00055,2,00:00:00,.\Image\1\Alignment\2019\04\26\00.04.27 894\Left.jpg,.\Image\1\Alignment\2019\04\26\00.04.27 894\Right.jpg
2019.04.26 00:04:28 066,A1CC500PV3D01,2,,RETRY,802.2316,599.6691,800.8119,601.5961,0.0017,-0.0028,0.0019,-0.00054,2,00:00:00,.\Image\2\Alignment\2019\04\26\00.04.28 066\Left.jpg,.\Image\2\Alignment\2019\04\26\00.04.28 066\Right.jpg
2019.04.26 00:04:28 668,A1CC500PV3D01,1,,OK,800.8226,598.6459,800.8109,601.4482,0.0001,0.0001,0.0001,-0.00045,2,00:00:02.4040000,.\Image\1\Alignment\2019\04\26\00.04.28 668\Left.jpg,.\Image\1\Alignment\2019\04\26\00.04.28 668\Right.jpg
2019.04.26 00:04:28 942,A1CC500PV3D01,2,,OK,798.9184,600.6721,799.1637,600.2251,-0.0022,-0.0014,0.0014,0.00013,2,00:00:02.5100000,.\Image\2\Alignment\2019\04\26\00.04.28 942\Left.jpg,.\Image\2\Alignment\2019\04\26\00.04.28 942\Right.jpg
2019.04.26 00:04:45 049,A1CC500PV3D01,1,,RETRY,844.8561,583.5968,857.6589,599.8032,0.1254,0.1642,-0.0257,-0.0026,1,00:00:00,.\Image\1\Alignment\2019\04\26\00.04.45 049\Left.jpg,.\Image\1\Alignment\2019\04\26\00.04.45 049\Right.jpg
2019.04.26 00:04:45 226,A1CC500PV3D01,2,,RETRY,682.1307,560.3807,688.5981,629.0116,-0.5516,-0.529,-0.0173,-0.01936,1,00:00:00,.\Image\2\Alignment\2019\04\26\00.04.45 226\Left.jpg,.\Image\2\Alignment\2019\04\26\00.04.45 226\Right.jpg
2019.04.26 00:04:45 935,A1CC500PV3D01,1,,RETRY,800.6682,598.7739,800.7276,602.0643,-0.0008,-0.0006,0.0013,-0.00053,2,00:00:00,.\Image\1\Alignment\2019\04\26\00.04.45 935\Left.jpg,.\Image\1\Alignment\2019\04\26\00.04.45 935\Right.jpg
2019.04.26 00:04:46 107,A1CC500PV3D01,2,,OK,801.1481,601.0756,800.6259,601.9781,0.0011,-0.0006,0.0047,-0.00026,1,00:00:01.2190000,.\Image\2\Alignment\2019\04\26\00.04.46 107\Left.jpg,.\Image\2\Alignment\2019\04\26\00.04.46 107\Right.jpg
2019.04.26 00:04:46 596,A1CC500PV3D01,1,,OK,799.7276,600.4039,799.7896,599.4058,0,0.0002,-0.0003,0.00016,2,00:00:01.9060000,.\Image\1\Alignment\2019\04\26\00.04.46 596\Left.jpg,.\Image\1\Alignment\2019\04\26\00.04.46 596\Right.jpg
2019.04.26 00:05:01 767,A1CC500PV3D01,1,,RETRY,841.9699,562.515,855.298,588.457,0.1078,0.1483,-0.0761,-0.00417,1,00:00:00,.\Image\1\Alignment\2019\04\26\00.05.01 767\Left.jpg,.\Image\1\Alignment\2019\04\26\00.05.01 767\Right.jpg
2019.04.26 00:05:01 988,A1CC500PV3D01,2,,RETRY,690.3376,560.8289,696.6881,624.8353,-0.5135,-0.4915,-0.0229,-0.01805,1,00:00:00,.\Image\2\Alignment\2019\04\26\00.05.01 988\Left.jpg,.\Image\2\Alignment\2019\04\26\00.05.01 988\Right.jpg
2019.04.26 00:05:02 506,A1CC500PV3D01,1,,OK,800.089,599.5198,799.7888,601.2134,-0.0012,-0.0021,0.0011,-0.00027,1,00:00:00.9550000,.\Image\1\Alignment\2019\04\26\00.05.02 506\Left.jpg,.\Image\1\Alignment\2019\04\26\00.05.02 506\Right.jpg
2019.04.26 00:05:02 749,A1CC500PV3D01,2,,OK,800.7449,600.2181,800.2935,601.0244,0.0001,-0.0013,0.0019,-0.00023,1,00:00:01.0070000,.\Image\2\Alignment\2019\04\26\00.05.02 749\Left.jpg,.\Image\2\Alignment\2019\04\26\00.05.02 749\Right.jpg
2019.04.26 00:05:18 329,A1CC500PV3D01,1,,RETRY,837.4007,575.5629,850.5816,597.7061,0.0969,0.1371,-0.0415,-0.00356,1,00:00:00,.\Image\1\Alignment\2019\04\26\00.05.18 329\Left.jpg,.\Image\1\Alignment\2019\04\26\00.05.18 329\Right.jpg
2019.04.26 00:05:18 798,A1CC500PV3D01,2,,RETRY,668.2145,570.7791,674.2933,632.0748,-0.5747,-0.553,0.0034,-0.01727,1,00:00:00,.\Image\2\Alignment\2019\04\26\00.05.18 798\Left.jpg,.\Image\2\Alignment\2019\04\26\00.05.18 798\Right.jpg
2019.04.26 00:05:19 680,A1CC500PV3D01,2,,OK,799.9982,600.7406,800.0795,600.4187,0.0008,0.0011,0.0018,9E-05,1,00:00:01.3010000,.\Image\2\Alignment\2019\04\26\00.05.19 680\Left.jpg,.\Image\2\Alignment\2019\04\26\00.05.19 680\Right.jpg
2019.04.26 00:05:19 916,A1CC500PV3D01,1,,OK,800.1182,599.414,800.659,600.3857,-0.0005,0.0012,-0.0003,-0.00016,1,00:00:01.7510000,.\Image\1\Alignment\2019\04\26\00.05.19 916\Left.jpg,.\Image\1\Alignment\2019\04\26\00.05.19 916\Right.jpg
2019.04.26 00:05:35 692,A1CC500PV3D01,2,,RETRY,679.3896,574.2418,685.8248,635.5901,-0.5401,-0.5176,0.0141,-0.01729,1,00:00:00,.\Image\2\Alignment\2019\04\26\00.05.35 692\Left.jpg,.\Image\2\Alignment\2019\04\26\00.05.35 692\Right.jpg
2019.04.26 00:05:35 706,A1CC500PV3D01,1,,RETRY,839.1133,573.6331,852.1224,584.2889,0.1123,0.1519,-0.0652,-0.00172,1,00:00:00,.\Image\1\Alignment\2019\04\26\00.05.35 706\Left.jpg,.\Image\1\Alignment\2019\04\26\00.05.35 706\Right.jpg
2019.04.26 00:05:36 406,A1CC500PV3D01,2,,OK,799.8826,600.3909,799.5849,600.5634,-0.0008,-0.0018,0.0015,-5E-05,1,00:00:01.1280000,.\Image\2\Alignment\2019\04\26\00.05.36 406\Left.jpg,.\Image\2\Alignment\2019\04\26\00.05.36 406\Right.jpg
2019.04.26 00:05:36 701,A1CC500PV3D01,1,,RETRY,800.8113,597.635,801.1685,602.1282,-0.0014,-0.0003,-0.0004,-0.00072,2,00:00:00,.\Image\1\Alignment\2019\04\26\00.05.36 701\Left.jpg,.\Image\1\Alignment\2019\04\26\00.05.36 701\Right.jpg
2019.04.26 00:05:37 963,A1CC500PV3D01,1,,RETRY,799.5183,601.559,799.1427,597.7734,0.0018,0.0007,-0.001,0.00061,3,00:00:00,.\Image\1\Alignment\2019\04\26\00.05.37 963\Left.jpg,.\Image\1\Alignment\2019\04\26\00.05.37 963\Right.jpg
2019.04.26 00:05:38 749,A1CC500PV3D01,1,,OK,800.6998,599.9625,800.4976,600.9944,0.0013,0.0006,0.0015,-0.00017,3,00:00:03.5450000,.\Image\1\Alignment\2019\04\26\00.05.38 749\Left.jpg,.\Image\1\Alignment\2019\04\26\00.05.38 749\Right.jpg
2019.04.26 00:05:53 109,A1CC500PV3D01,2,,RETRY,645.7112,578.4778,652.1931,609.8997,-0.563,-0.5399,-0.0189,-0.00881,1,00:00:00,.\Image\2\Alignment\2019\04\26\00.05.53 109\Left.jpg,.\Image\2\Alignment\2019\04\26\00.05.53 109\Right.jpg
