DATETIME,RECIPE,STAGE,ITEM,RESULT,ALIGNMENT_VIEW_LEFT_X,ALIGNMENT_VIEW_LEFT_Y,ALIGNMENT_VIEW_RIGHT_X,ALIGNMENT_VIEW_RIGHT_Y,ALIGNMENT_EQUIP_LEFT_X,ALIGNMENT_EQUIP_RIGHT_X,ALIGNMENT_EQUIP_Y,ALIGNMENT_EQUIP_T,RETRY,TIME_ELAPSED,LEFT_FILE,RIGHT_FILE
2019.04.08 00:09:03 861,A1CC500PV3D01,1,,OK,799.4735,600.5629,799.6796,599.099,-0.0004,0.0003,-0.0005,0.00024,1,00:00:01.4680000,.\Image\1\Alignment\2019\04\08\00.09.03 861\Left.jpg,.\Image\1\Alignment\2019\04\08\00.09.03 861\Right.jpg
2019.04.08 00:09:19 070,A1CC500PV3D01,1,,RETRY,848.2995,541.7294,861.7437,562.419,0.1318,0.1728,-0.1486,-0.00337,1,00:00:00,.\Image\1\Alignment\2019\04\08\00.09.19 070\Left.jpg,.\Image\1\Alignment\2019\04\08\00.09.19 070\Right.jpg
2019.04.08 00:09:19 324,A1CC500PV3D01,2,,RETRY,666.2688,565.1996,677.0678,630.062,-0.5886,-0.5536,-0.0099,-0.01827,1,00:00:00,.\Image\2\Alignment\2019\04\08\00.09.19 324\Left.jpg,.\Image\2\Alignment\2019\04\08\00.09.19 324\Right.jpg
2019.04.08 00:09:19 755,A1CC500PV3D01,1,,OK,799.673,600.0825,799.5972,599.7819,-0.0008,-0.001,-0.0002,5E-05,1,00:00:00.8190000,.\Image\1\Alignment\2019\04\08\00.09.19 755\Left.jpg,.\Image\1\Alignment\2019\04\08\00.09.19 755\Right.jpg
2019.04.08 00:09:19 966,A1CC500PV3D01,2,,OK,800.1383,600.7816,801.0856,601.9289,-0.0027,0.0003,0.0041,-0.00032,1,00:00:00.7860000,.\Image\2\Alignment\2019\04\08\00.09.19 966\Left.jpg,.\Image\2\Alignment\2019\04\08\00.09.19 966\Right.jpg
2019.04.08 00:09:36 864,A1CC500PV3D01,1,,RETRY,857.2292,538.5281,871.0969,593.9102,0.1292,0.1713,-0.1049,-0.00896,1,00:00:00,.\Image\1\Alignment\2019\04\08\00.09.36 864\Left.jpg,.\Image\1\Alignment\2019\04\08\00.09.36 864\Right.jpg
2019.04.08 00:09:37 130,A1CC500PV3D01,2,,RETRY,665.8866,559.8967,676.8329,626.1726,-0.5937,-0.5582,-0.0241,-0.01868,1,00:00:00,.\Image\2\Alignment\2019\04\08\00.09.37 130\Left.jpg,.\Image\2\Alignment\2019\04\08\00.09.37 130\Right.jpg
2019.04.08 00:09:37 497,A1CC500PV3D01,1,,OK,799.3038,601.166,798.8209,598.9296,-0.0002,-0.0017,0.0002,0.00036,1,00:00:00.8200000,.\Image\1\Alignment\2019\04\08\00.09.37 497\Left.jpg,.\Image\1\Alignment\2019\04\08\00.09.37 497\Right.jpg
2019.04.08 00:09:37 851,A1CC500PV3D01,2,,RETRY,800.5288,600.1157,801.0743,601.9939,-0.0034,-0.0018,0.0032,-0.00053,2,00:00:00,.\Image\2\Alignment\2019\04\08\00.09.37 851\Left.jpg,.\Image\2\Alignment\2019\04\08\00.09.37 851\Right.jpg
2019.04.08 00:09:38 482,A1CC500PV3D01,2,,OK,798.7874,600.8948,798.2615,599.5205,0,-0.0016,0.0007,0.00039,2,00:00:01.6340000,.\Image\2\Alignment\2019\04\08\00.09.38 482\Left.jpg,.\Image\2\Alignment\2019\04\08\00.09.38 482\Right.jpg
2019.04.08 00:09:57 350,A1CC500PV3D01,2,,RETRY,669.4939,579.105,680.2845,637.7124,-0.5615,-0.5266,0.0236,-0.01649,1,00:00:00,.\Image\2\Alignment\2019\04\08\00.09.57 350\Left.jpg,.\Image\2\Alignment\2019\04\08\00.09.57 350\Right.jpg
2019.04.08 00:09:57 404,A1CC500PV3D01,1,,RETRY,850.7524,525.1054,864.3997,564.0611,0.1234,0.1649,-0.1719,-0.00633,1,00:00:00,.\Image\1\Alignment\2019\04\08\00.09.57 404\Left.jpg,.\Image\1\Alignment\2019\04\08\00.09.57 404\Right.jpg
2019.04.08 00:09:58 102,A1CC500PV3D01,2,,OK,801.0222,599.975,800.9801,600.8486,0.0008,0.0007,0.0012,-0.00025,1,00:00:00.8900000,.\Image\2\Alignment\2019\04\08\00.09.58 102\Left.jpg,.\Image\2\Alignment\2019\04\08\00.09.58 102\Right.jpg
2019.04.08 00:09:58 132,A1CC500PV3D01,1,,OK,799.4815,600.0179,798.4294,597.5233,0.0006,-0.0027,-0.0038,0.0004,1,00:00:01.0750000,.\Image\1\Alignment\2019\04\08\00.09.58 132\Left.jpg,.\Image\1\Alignment\2019\04\08\00.09.58 132\Right.jpg
2019.04.08 00:10:17 317,A1CC500PV3D01,1,,RETRY,851.7148,525.9152,865.7157,547.3033,0.1417,0.1844,-0.1966,-0.00349,1,00:00:00,.\Image\1\Alignment\2019\04\08\00.10.17 317\Left.jpg,.\Image\1\Alignment\2019\04\08\00.10.17 317\Right.jpg
2019.04.08 00:10:17 466,A1CC500PV3D01,2,,RETRY,648.0226,578.3343,658.6243,637.3006,-0.6288,-0.5942,0.0218,-0.01659,1,00:00:00,.\Image\2\Alignment\2019\04\08\00.10.17 466\Left.jpg,.\Image\2\Alignment\2019\04\08\00.10.17 466\Right.jpg
2019.04.08 00:10:18 026,A1CC500PV3D01,1,,OK,799.3578,600.3773,799.0192,598.5358,-0.0004,-0.0014,-0.0017,0.0003,1,00:00:00.8970000,.\Image\1\Alignment\2019\04\08\00.10.18 026\Left.jpg,.\Image\1\Alignment\2019\04\08\00.10.18 026\Right.jpg
2019.04.08 00:10:18 349,A1CC500PV3D01,2,,OK,799.0134,601.7732,799.4644,601.8156,-0.0031,-0.0017,0.0055,-1E-05,1,00:00:01.1040000,.\Image\2\Alignment\2019\04\08\00.10.18 349\Left.jpg,.\Image\2\Alignment\2019\04\08\00.10.18 349\Right.jpg
2019.04.08 00:10:37 537,A1CC500PV3D01,1,,RETRY,853.5894,525.9219,867.5812,563.3067,0.1336,0.1761,-0.1718,-0.00607,1,00:00:00,.\Image\1\Alignment\2019\04\08\00.10.37 537\Left.jpg,.\Image\1\Alignment\2019\04\08\00.10.37 537\Right.jpg
2019.04.08 00:10:37 770,A1CC500PV3D01,2,,RETRY,640.4603,574.668,651.2221,633.8758,-0.6528,-0.6176,0.0109,-0.01666,1,00:00:00,.\Image\2\Alignment\2019\04\08\00.10.37 770\Left.jpg,.\Image\2\Alignment\2019\04\08\00.10.37 770\Right.jpg
2019.04.08 00:10:38 496,A1CC500PV3D01,2,,OK,799.4018,600.8307,799.4345,600.8439,-0.0019,-0.0018,0.0026,0,1,00:00:01.0340000,.\Image\2\Alignment\2019\04\08\00.10.38 496\Left.jpg,.\Image\2\Alignment\2019\04\08\00.10.38 496\Right.jpg
2019.04.08 00:10:38 676,A1CC500PV3D01,1,,OK,799.4089,601.6074,799.1018,599.3346,0.0002,-0.0008,0.0015,0.00037,1,00:00:01.3710000,.\Image\1\Alignment\2019\04\08\00.10.38 676\Left.jpg,.\Image\1\Alignment\2019\04\08\00.10.38 676\Right.jpg
2019.04.08 00:10:55 740,A1CC500PV3D01,1,,RETRY,849.7273,533.7311,863.4539,542.0058,0.147,0.1889,-0.1927,-0.00138,1,00:00:00,.\Image\1\Alignment\2019\04\08\00.10.55 740\Left.jpg,.\Image\1\Alignment\2019\04\08\00.10.55 740\Right.jpg
2019.04.08 00:10:55 987,A1CC500PV3D01,2,,RETRY,643.7012,565.1459,654.5868,621.1633,-0.6343,-0.5988,-0.0232,-0.01578,1,00:00:00,.\Image\2\Alignment\2019\04\08\00.10.55 987\Left.jpg,.\Image\2\Alignment\2019\04\08\00.10.55 987\Right.jpg
2019.04.08 00:10:56 682,A1CC500PV3D01,1,,OK,799.6555,600.0638,799.6605,599.4307,-0.0005,-0.0005,-0.0008,0.0001,1,00:00:01.1340000,.\Image\1\Alignment\2019\04\08\00.10.56 682\Left.jpg,.\Image\1\Alignment\2019\04\08\00.10.56 682\Right.jpg
2019.04.08 00:10:56 844,A1CC500PV3D01,2,,OK,800.3623,600.5409,800.6204,602.2007,-0.0034,-0.0026,0.0041,-0.00047,1,00:00:01.1500000,.\Image\2\Alignment\2019\04\08\00.10.56 844\Left.jpg,.\Image\2\Alignment\2019\04\08\00.10.56 844\Right.jpg
2019.04.08 00:11:16 319,A1CC500PV3D01,1,,RETRY,861.9149,533.1769,875.8377,569.79,0.1602,0.2024,-0.1505,-0.00594,1,00:00:00,.\Image\1\Alignment\2019\04\08\00.11.16 319\Left.jpg,.\Image\1\Alignment\2019\04\08\00.11.16 319\Right.jpg
2019.04.08 00:11:16 379,A1CC500PV3D01,2,,RETRY,641.3966,570.4655,652.1449,630.671,-0.6527,-0.6175,-0.0005,-0.01695,1,00:00:00,.\Image\2\Alignment\2019\04\08\00.11.16 379\Left.jpg,.\Image\2\Alignment\2019\04\08\00.11.16 379\Right.jpg
2019.04.08 00:11:16 949,A1CC500PV3D01,1,,OK,799.8147,600.3578,799.1306,600.2087,-0.0004,-0.0026,0.0009,2E-05,1,00:00:00.9060000,.\Image\1\Alignment\2019\04\08\00.11.16 949\Left.jpg,.\Image\1\Alignment\2019\04\08\00.11.16 949\Right.jpg
