DATETIME,RECIPE,STAGE,ITEM,RESULT,ALIGNMENT_VIEW_LEFT_X,ALIGNMENT_VIEW_LEFT_Y,ALIGNMENT_VIEW_RIGHT_X,ALIGNMENT_VIEW_RIGHT_Y,ALIGNMENT_EQUIP_LEFT_X,ALIGNMENT_EQUIP_RIGHT_X,ALIGNMENT_EQUIP_Y,ALIGNMENT_EQUIP_T,RETRY,TIME_ELAPSED,LEFT_FILE,RIGHT_FILE
2019.04.27 00:01:15 266,A1CC500PV3D01,1,,OK,800.4187,599.0973,800.3541,601.2156,-0.0006,-0.0008,0.0005,-0.00034,1,00:00:01.0820000,.\Image\1\Alignment\2019\04\27\00.01.15 266\Left.jpg,.\Image\1\Alignment\2019\04\27\00.01.15 266\Right.jpg
2019.04.27 00:01:43 426,A1CC500PV3D01,1,,RETRY,851.3198,552.4763,866.0013,574.5148,0.1401,0.1847,-0.1133,-0.00357,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.01.43 426\Left.jpg,.\Image\1\Alignment\2019\04\27\00.01.43 426\Right.jpg
2019.04.27 00:01:43 710,A1CC500PV3D01,2,,RETRY,784.0115,570.435,792.2644,545.7818,0.0164,0.0422,-0.1286,0.0069,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.01.43 710\Left.jpg,.\Image\2\Alignment\2019\04\27\00.01.43 710\Right.jpg
2019.04.27 00:01:44 445,A1CC500PV3D01,1,,OK,800.292,599.0565,800.3644,601.0821,-0.0009,-0.0007,0.0002,-0.00033,1,00:00:01.2480000,.\Image\1\Alignment\2019\04\27\00.01.44 445\Left.jpg,.\Image\1\Alignment\2019\04\27\00.01.44 445\Right.jpg
2019.04.27 00:01:44 584,A1CC500PV3D01,2,,OK,799.3116,600.3472,799.3717,599.1421,0.0011,0.0013,-0.0008,0.00034,1,00:00:01.1710000,.\Image\2\Alignment\2019\04\27\00.01.44 584\Left.jpg,.\Image\2\Alignment\2019\04\27\00.01.44 584\Right.jpg
2019.04.27 00:02:03 411,A1CC500PV3D01,2,,RETRY,779.151,581.9574,787.3629,558.3248,-0.001,0.0246,-0.0917,0.00663,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.02.03 411\Left.jpg,.\Image\2\Alignment\2019\04\27\00.02.03 411\Right.jpg
2019.04.27 00:02:04 256,A1CC500PV3D01,2,,OK,799.9344,600.2277,799.9079,599.9459,0.0006,0.0005,0.0003,8E-05,1,00:00:01.1630000,.\Image\2\Alignment\2019\04\27\00.02.04 256\Left.jpg,.\Image\2\Alignment\2019\04\27\00.02.04 256\Right.jpg
2019.04.27 00:02:13 174,A1CC500PV3D01,1,,RETRY,858.0249,549.9479,872.5774,591.0855,0.1442,0.1883,-0.0916,-0.00663,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.02.13 174\Left.jpg,.\Image\1\Alignment\2019\04\27\00.02.13 174\Right.jpg
2019.04.27 00:02:14 261,A1CC500PV3D01,1,,RETRY,800.8079,597.9737,800.9382,601.4845,-0.0006,-0.0002,-0.0009,-0.00056,2,00:00:00,.\Image\1\Alignment\2019\04\27\00.02.14 261\Left.jpg,.\Image\1\Alignment\2019\04\27\00.02.14 261\Right.jpg
2019.04.27 00:02:15 306,A1CC500PV3D01,1,,OK,799.4925,601.1933,799.3241,598.6516,0.0006,0.0001,-0.0002,0.00041,2,00:00:02.4390000,.\Image\1\Alignment\2019\04\27\00.02.15 306\Left.jpg,.\Image\1\Alignment\2019\04\27\00.02.15 306\Right.jpg
2019.04.27 00:02:31 726,A1CC500PV3D01,2,,RETRY,772.38,572.5543,780.4159,550.4575,-0.0263,-0.0011,-0.1183,0.00619,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.02.31 726\Left.jpg,.\Image\2\Alignment\2019\04\27\00.02.31 726\Right.jpg
2019.04.27 00:02:32 751,A1CC500PV3D01,2,,OK,799.5436,599.6909,799.7248,600.0582,-0.0024,-0.0019,-0.0004,-0.0001,1,00:00:01.1430000,.\Image\2\Alignment\2019\04\27\00.02.32 751\Left.jpg,.\Image\2\Alignment\2019\04\27\00.02.32 751\Right.jpg
2019.04.27 00:02:33 506,A1CC500PV3D01,1,,RETRY,867.3627,531.0774,881.3785,574.2529,0.1714,0.2137,-0.147,-0.00697,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.02.33 506\Left.jpg,.\Image\1\Alignment\2019\04\27\00.02.33 506\Right.jpg
2019.04.27 00:02:34 631,A1CC500PV3D01,1,,RETRY,800.7117,598.5357,801.1596,602.472,-0.0012,0.0001,0.0016,-0.00063,2,00:00:00,.\Image\1\Alignment\2019\04\27\00.02.34 631\Left.jpg,.\Image\1\Alignment\2019\04\27\00.02.34 631\Right.jpg
2019.04.27 00:02:35 352,A1CC500PV3D01,1,,RETRY,801.046,598.0604,800.8183,601.6944,0.0001,-0.0007,-0.0004,-0.00058,3,00:00:00,.\Image\1\Alignment\2019\04\27\00.02.35 352\Left.jpg,.\Image\1\Alignment\2019\04\27\00.02.35 352\Right.jpg
2019.04.27 00:02:36 317,A1CC500PV3D01,1,,OK,800.0967,600.5065,799.7404,599.7385,0.001,-0.0001,0.0004,0.00012,3,00:00:03.0710000,.\Image\1\Alignment\2019\04\27\00.02.36 317\Left.jpg,.\Image\1\Alignment\2019\04\27\00.02.36 317\Right.jpg
2019.04.27 00:02:52 067,A1CC500PV3D01,2,,RETRY,756.6044,558.7508,763.7937,540.9865,-0.0869,-0.0642,-0.1541,0.00496,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.02.52 067\Left.jpg,.\Image\2\Alignment\2019\04\27\00.02.52 067\Right.jpg
2019.04.27 00:02:53 078,A1CC500PV3D01,2,,OK,799.3484,600.1859,799.8522,600.3352,-0.0024,-0.0009,0.0008,-4E-05,1,00:00:01.2190000,.\Image\2\Alignment\2019\04\27\00.02.53 078\Left.jpg,.\Image\2\Alignment\2019\04\27\00.02.53 078\Right.jpg
2019.04.27 00:02:53 603,A1CC500PV3D01,1,,RETRY,866.1851,550.4697,880.4768,585.1901,0.1752,0.2184,-0.0999,-0.0056,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.02.53 603\Left.jpg,.\Image\1\Alignment\2019\04\27\00.02.53 603\Right.jpg
2019.04.27 00:02:54 544,A1CC500PV3D01,1,,RETRY,800.8138,597.719,800.5675,601.0811,-0.0004,-0.0012,-0.0019,-0.00054,2,00:00:00,.\Image\1\Alignment\2019\04\27\00.02.54 544\Left.jpg,.\Image\1\Alignment\2019\04\27\00.02.54 544\Right.jpg
2019.04.27 00:02:55 458,A1CC500PV3D01,1,,OK,800.9869,598.822,801.2448,601.5813,0.0007,0.0014,0.0006,-0.00044,2,00:00:02.0030000,.\Image\1\Alignment\2019\04\27\00.02.55 458\Left.jpg,.\Image\1\Alignment\2019\04\27\00.02.55 458\Right.jpg
2019.04.27 00:03:25 551,A1CC500PV3D01,1,,RETRY,859.3894,532.3325,874.046,569.1667,0.1521,0.1966,-0.1529,-0.00596,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.03.25 551\Left.jpg,.\Image\1\Alignment\2019\04\27\00.03.25 551\Right.jpg
2019.04.27 00:03:25 761,A1CC500PV3D01,2,,RETRY,768.4162,574.2551,775.6532,543.9128,-0.0162,0.0066,-0.1256,0.00851,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.03.25 761\Left.jpg,.\Image\2\Alignment\2019\04\27\00.03.25 761\Right.jpg
2019.04.27 00:03:26 083,A1CC500PV3D01,1,,RETRY,800.6958,597.8746,800.0643,601.0832,-0.0007,-0.0026,-0.0016,-0.00052,2,00:00:00,.\Image\1\Alignment\2019\04\27\00.03.26 083\Left.jpg,.\Image\1\Alignment\2019\04\27\00.03.26 083\Right.jpg
2019.04.27 00:03:26 651,A1CC500PV3D01,2,,OK,799.819,599.3822,800.5926,599.5178,-0.001,0.0014,-0.0017,-4E-05,1,00:00:01.1890000,.\Image\2\Alignment\2019\04\27\00.03.26 651\Left.jpg,.\Image\2\Alignment\2019\04\27\00.03.26 651\Right.jpg
2019.04.27 00:03:27 286,A1CC500PV3D01,1,,RETRY,801.1542,598.8253,801.9092,602.1823,0.0006,0.003,0.0016,-0.00054,3,00:00:00,.\Image\1\Alignment\2019\04\27\00.03.27 286\Left.jpg,.\Image\1\Alignment\2019\04\27\00.03.27 286\Right.jpg
2019.04.27 00:03:28 644,A1CC500PV3D01,1,,RETRY,799.2837,601.6659,799.1252,597.9723,0.001,0.0005,-0.0006,0.00059,4,00:00:00,.\Image\1\Alignment\2019\04\27\00.03.28 644\Left.jpg,.\Image\1\Alignment\2019\04\27\00.03.28 644\Right.jpg
2019.04.27 00:03:29 293,A1CC500PV3D01,1,,OK,799.4367,601.8425,799.0895,599.063,0.0007,-0.0004,0.0014,0.00045,4,00:00:04.0490000,.\Image\1\Alignment\2019\04\27\00.03.29 293\Left.jpg,.\Image\1\Alignment\2019\04\27\00.03.29 293\Right.jpg
2019.04.27 00:03:45 646,A1CC500PV3D01,1,,RETRY,865.2059,551.6565,879.9816,589.9385,0.169,0.2138,-0.0907,-0.00617,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.03.45 646\Left.jpg,.\Image\1\Alignment\2019\04\27\00.03.45 646\Right.jpg
2019.04.27 00:03:45 866,A1CC500PV3D01,2,,RETRY,764.8501,568.8469,772.379,548.267,-0.0537,-0.03,-0.1274,0.00576,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.03.45 866\Left.jpg,.\Image\2\Alignment\2019\04\27\00.03.45 866\Right.jpg
2019.04.27 00:03:46 300,A1CC500PV3D01,1,,RETRY,801.1708,597.6102,800.5509,602.4165,-0.0006,-0.0025,0,-0.00077,2,00:00:00,.\Image\1\Alignment\2019\04\27\00.03.46 300\Left.jpg,.\Image\1\Alignment\2019\04\27\00.03.46 300\Right.jpg
2019.04.27 00:03:46 789,A1CC500PV3D01,2,,OK,798.7408,600.2346,799.3744,599.4206,-0.0017,0.0003,-0.0005,0.00023,1,00:00:01.1050000,.\Image\2\Alignment\2019\04\27\00.03.46 789\Left.jpg,.\Image\2\Alignment\2019\04\27\00.03.46 789\Right.jpg
2019.04.27 00:03:47 146,A1CC500PV3D01,1,,OK,799.591,601.195,800.1277,599.2597,0.0004,0.0021,0.0007,0.00031,2,00:00:01.6170000,.\Image\1\Alignment\2019\04\27\00.03.47 146\Left.jpg,.\Image\1\Alignment\2019\04\27\00.03.47 146\Right.jpg
2019.04.27 00:04:03 394,A1CC500PV3D01,2,,RETRY,781.2018,565.366,789.0511,539.2948,0.0115,0.036,-0.1463,0.00729,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.04.03 394\Left.jpg,.\Image\2\Alignment\2019\04\27\00.04.03 394\Right.jpg
2019.04.27 00:04:03 493,A1CC500PV3D01,1,,RETRY,853.7816,553.5389,867.962,579.6171,0.1442,0.1873,-0.1038,-0.00422,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.04.03 493\Left.jpg,.\Image\1\Alignment\2019\04\27\00.04.03 493\Right.jpg
2019.04.27 00:04:04 287,A1CC500PV3D01,2,,OK,799.8293,599.6661,800.7485,599.3308,0.0004,0.0032,-0.0015,9E-05,1,00:00:01.1920000,.\Image\2\Alignment\2019\04\27\00.04.04 287\Left.jpg,.\Image\2\Alignment\2019\04\27\00.04.04 287\Right.jpg
2019.04.27 00:04:04 376,A1CC500PV3D01,1,,OK,799.4081,599.8933,799.9724,599.3613,-0.0014,0.0004,-0.0012,9E-05,1,00:00:01.3510000,.\Image\1\Alignment\2019\04\27\00.04.04 376\Left.jpg,.\Image\1\Alignment\2019\04\27\00.04.04 376\Right.jpg
2019.04.27 00:04:21 630,A1CC500PV3D01,1,,RETRY,856.2079,543.5504,871.032,593.8851,0.1305,0.1755,-0.0972,-0.00811,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.04.21 630\Left.jpg,.\Image\1\Alignment\2019\04\27\00.04.21 630\Right.jpg
2019.04.27 00:04:21 870,A1CC500PV3D01,2,,RETRY,782.6395,577.4365,790.4254,550.2538,0.0192,0.0435,-0.111,0.00762,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.04.21 870\Left.jpg,.\Image\2\Alignment\2019\04\27\00.04.21 870\Right.jpg
2019.04.27 00:04:22 272,A1CC500PV3D01,1,,RETRY,800.7979,597.8581,800.178,602.2765,-0.0014,-0.0033,0.0002,-0.00071,2,00:00:00,.\Image\1\Alignment\2019\04\27\00.04.22 272\Left.jpg,.\Image\1\Alignment\2019\04\27\00.04.22 272\Right.jpg
2019.04.27 00:04:22 805,A1CC500PV3D01,2,,OK,799.2227,600.4131,799.3858,599.6452,-0.0003,0.0002,0.0001,0.00022,1,00:00:01.2680000,.\Image\2\Alignment\2019\04\27\00.04.22 805\Left.jpg,.\Image\2\Alignment\2019\04\27\00.04.22 805\Right.jpg
2019.04.27 00:04:23 322,A1CC500PV3D01,1,,RETRY,799.3931,602.0046,799.6957,598.4512,0.0012,0.0022,0.0007,0.00057,3,00:00:00,.\Image\1\Alignment\2019\04\27\00.04.23 322\Left.jpg,.\Image\1\Alignment\2019\04\27\00.04.23 322\Right.jpg
2019.04.27 00:04:24 462,A1CC500PV3D01,1,,OK,800.6436,599.0926,800.6288,600.3579,0.0009,0.0008,-0.0009,-0.0002,3,00:00:03.0710000,.\Image\1\Alignment\2019\04\27\00.04.24 462\Left.jpg,.\Image\1\Alignment\2019\04\27\00.04.24 462\Right.jpg
2019.04.27 00:04:40 570,A1CC500PV3D01,1,,RETRY,862.11,548.2253,876.8386,589.313,0.1569,0.2016,-0.097,-0.00663,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.04.40 570\Left.jpg,.\Image\1\Alignment\2019\04\27\00.04.40 570\Right.jpg
2019.04.27 00:04:40 816,A1CC500PV3D01,2,,RETRY,792.0858,577.632,799.4424,558.2843,0.0273,0.0501,-0.0984,0.00542,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.04.40 816\Left.jpg,.\Image\2\Alignment\2019\04\27\00.04.40 816\Right.jpg
2019.04.27 00:04:41 275,A1CC500PV3D01,1,,RETRY,801.6545,596.8469,800.828,602.835,-0.0001,-0.0027,-0.0005,-0.00096,2,00:00:00,.\Image\1\Alignment\2019\04\27\00.04.41 275\Left.jpg,.\Image\1\Alignment\2019\04\27\00.04.41 275\Right.jpg
2019.04.27 00:04:41 738,A1CC500PV3D01,2,,OK,798.8555,600.2854,799.5722,599.4946,-0.0014,0.0008,-0.0003,0.00022,1,00:00:01.2700000,.\Image\2\Alignment\2019\04\27\00.04.41 738\Left.jpg,.\Image\2\Alignment\2019\04\27\00.04.41 738\Right.jpg
2019.04.27 00:04:42 386,A1CC500PV3D01,1,,RETRY,798.7642,601.8553,799.2881,598.0641,-0.0005,0.0011,-0.0001,0.00061,3,00:00:00,.\Image\1\Alignment\2019\04\27\00.04.42 386\Left.jpg,.\Image\1\Alignment\2019\04\27\00.04.42 386\Right.jpg
2019.04.27 00:04:43 636,A1CC500PV3D01,1,,OK,800.8081,598.5525,801.1254,600.2696,0.001,0.002,-0.0018,-0.00028,3,00:00:03.3530000,.\Image\1\Alignment\2019\04\27\00.04.43 636\Left.jpg,.\Image\1\Alignment\2019\04\27\00.04.43 636\Right.jpg
2019.04.27 00:05:10 810,A1CC500PV3D01,1,,RETRY,859.7163,555.7144,874.1669,582.6375,0.1619,0.2057,-0.0957,-0.00435,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.05.10 810\Left.jpg,.\Image\1\Alignment\2019\04\27\00.05.10 810\Right.jpg
2019.04.27 00:05:11 207,A1CC500PV3D01,2,,RETRY,774.0647,568.1904,781.4047,547.6851,-0.0255,-0.0025,-0.1292,0.00574,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.05.11 207\Left.jpg,.\Image\2\Alignment\2019\04\27\00.05.11 207\Right.jpg
2019.04.27 00:05:11 450,A1CC500PV3D01,1,,OK,800.123,598.8417,800.0388,600.68,-0.0012,-0.0015,-0.0007,-0.0003,1,00:00:00.8040000,.\Image\1\Alignment\2019\04\27\00.05.11 450\Left.jpg,.\Image\1\Alignment\2019\04\27\00.05.11 450\Right.jpg
2019.04.27 00:05:12 045,A1CC500PV3D01,2,,OK,799.4129,599.7052,799.8446,599.7895,-0.0021,-0.0007,-0.0008,-2E-05,1,00:00:01.3250000,.\Image\2\Alignment\2019\04\27\00.05.12 045\Left.jpg,.\Image\2\Alignment\2019\04\27\00.05.12 045\Right.jpg
2019.04.27 00:05:27 654,A1CC500PV3D01,1,,RETRY,861.1258,543.4197,876.2293,600.5399,0.1398,0.1856,-0.0871,-0.0092,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.05.27 654\Left.jpg,.\Image\1\Alignment\2019\04\27\00.05.27 654\Right.jpg
2019.04.27 00:05:27 888,A1CC500PV3D01,2,,RETRY,784.0114,563.6248,792.3376,546.0673,-0.0029,0.0231,-0.1387,0.0049,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.05.27 888\Left.jpg,.\Image\2\Alignment\2019\04\27\00.05.27 888\Right.jpg
2019.04.27 00:05:28 299,A1CC500PV3D01,1,,OK,799.986,599.0256,799.3936,599.9219,-0.0008,-0.0027,-0.0016,-0.00014,1,00:00:00.8840000,.\Image\1\Alignment\2019\04\27\00.05.28 299\Left.jpg,.\Image\1\Alignment\2019\04\27\00.05.28 299\Right.jpg
2019.04.27 00:05:28 816,A1CC500PV3D01,2,,OK,800.2011,599.4714,799.5705,598.8343,0.0023,0.0004,-0.0026,0.00018,1,00:00:01.2330000,.\Image\2\Alignment\2019\04\27\00.05.28 816\Left.jpg,.\Image\2\Alignment\2019\04\27\00.05.28 816\Right.jpg
2019.04.27 00:05:44 681,A1CC500PV3D01,1,,RETRY,861.2665,536.1941,876.0373,570.6394,0.1601,0.2048,-0.1446,-0.00557,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.05.44 681\Left.jpg,.\Image\1\Alignment\2019\04\27\00.05.44 681\Right.jpg
2019.04.27 00:05:44 849,A1CC500PV3D01,2,,RETRY,780.8408,575.4778,788.7449,551.1737,0.0059,0.0305,-0.1126,0.00681,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.05.44 849\Left.jpg,.\Image\2\Alignment\2019\04\27\00.05.44 849\Right.jpg
2019.04.27 00:05:45 317,A1CC500PV3D01,1,,OK,800.1313,599.3532,799.7021,600.4072,-0.0005,-0.0018,-0.0004,-0.00017,1,00:00:00.9510000,.\Image\1\Alignment\2019\04\27\00.05.45 317\Left.jpg,.\Image\1\Alignment\2019\04\27\00.05.45 317\Right.jpg
2019.04.27 00:05:45 809,A1CC500PV3D01,2,,OK,799.1821,599.4204,799.3001,598.4274,0.0001,0.0005,-0.0033,0.00028,1,00:00:01.2250000,.\Image\2\Alignment\2019\04\27\00.05.45 809\Left.jpg,.\Image\2\Alignment\2019\04\27\00.05.45 809\Right.jpg
2019.04.27 00:06:01 465,A1CC500PV3D01,1,,RETRY,872.3859,525.7628,887.2102,583.8405,0.1739,0.2187,-0.1404,-0.00937,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.06.01 465\Left.jpg,.\Image\1\Alignment\2019\04\27\00.06.01 465\Right.jpg
2019.04.27 00:06:01 887,A1CC500PV3D01,2,,RETRY,763.1922,569.8087,770.1225,547.5858,-0.0543,-0.0325,-0.1269,0.00622,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.06.01 887\Left.jpg,.\Image\2\Alignment\2019\04\27\00.06.01 887\Right.jpg
2019.04.27 00:06:02 288,A1CC500PV3D01,1,,OK,800.0478,599.1675,799.9543,600.3074,-0.0009,-0.0011,-0.0008,-0.00018,1,00:00:00.9450000,.\Image\1\Alignment\2019\04\27\00.06.02 288\Left.jpg,.\Image\1\Alignment\2019\04\27\00.06.02 288\Right.jpg
2019.04.27 00:06:02 731,A1CC500PV3D01,2,,OK,798.4972,599.7688,799.4821,598.6382,-0.0016,0.0015,-0.0024,0.00032,1,00:00:01.2230000,.\Image\2\Alignment\2019\04\27\00.06.02 731\Left.jpg,.\Image\2\Alignment\2019\04\27\00.06.02 731\Right.jpg
2019.04.27 00:06:18 226,A1CC500PV3D01,1,,RETRY,845.4714,550.2197,859.5639,580.2053,0.1149,0.1578,-0.108,-0.00485,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.06.18 226\Left.jpg,.\Image\1\Alignment\2019\04\27\00.06.18 226\Right.jpg
2019.04.27 00:06:18 528,A1CC500PV3D01,2,,RETRY,758.6774,562.8027,766.0278,540.7814,-0.069,-0.0457,-0.1481,0.00616,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.06.18 528\Left.jpg,.\Image\2\Alignment\2019\04\27\00.06.18 528\Right.jpg
2019.04.27 00:06:19 206,A1CC500PV3D01,2,,OK,800.5706,599.5188,800.8807,600.0142,0.0004,0.0014,-0.0007,-0.00014,1,00:00:01.0120000,.\Image\2\Alignment\2019\04\27\00.06.19 206\Left.jpg,.\Image\2\Alignment\2019\04\27\00.06.19 206\Right.jpg
2019.04.27 00:06:19 440,A1CC500PV3D01,1,,OK,800.6808,598.5003,800.9391,601.4592,-0.0005,0.0003,-0.0001,-0.00048,1,00:00:01.4840000,.\Image\1\Alignment\2019\04\27\00.06.19 440\Left.jpg,.\Image\1\Alignment\2019\04\27\00.06.19 440\Right.jpg
2019.04.27 00:06:35 917,A1CC500PV3D01,2,,RETRY,768.1721,588.2407,775.1955,559.0433,-0.0197,0.0024,-0.0809,0.00821,1,00:00:00,.\Image\2\Alignment\2019\04\27\00.06.35 917\Left.jpg,.\Image\2\Alignment\2019\04\27\00.06.35 917\Right.jpg
2019.04.27 00:06:36 663,A1CC500PV3D01,2,,OK,800.0629,600.0117,800.8447,600.1608,-0.0002,0.0022,0.0003,-4E-05,1,00:00:01.0230000,.\Image\2\Alignment\2019\04\27\00.06.36 663\Left.jpg,.\Image\2\Alignment\2019\04\27\00.06.36 663\Right.jpg
2019.04.27 00:06:37 248,A1CC500PV3D01,1,,RETRY,858.2187,553.6152,872.8243,603.7391,0.137,0.1813,-0.0663,-0.00807,1,00:00:00,.\Image\1\Alignment\2019\04\27\00.06.37 248\Left.jpg,.\Image\1\Alignment\2019\04\27\00.06.37 248\Right.jpg
