DATETIME,RECIPE,STAGE,ITEM,RESULT,ALIGNMENT_VIEW_LEFT_X,ALIGNMENT_VIEW_LEFT_Y,ALIGNMENT_VIEW_RIGHT_X,ALIGNMENT_VIEW_RIGHT_Y,ALIGNMENT_EQUIP_LEFT_X,ALIGNMENT_EQUIP_RIGHT_X,ALIGNMENT_EQUIP_Y,ALIGNMENT_EQUIP_T,RETRY,TIME_ELAPSED,LEFT_FILE,RIGHT_FILE
2019.04.23 00:01:18 550,A1CC430LV1D01,2,,RETRY,800.3512,596.716,800.8605,602.7411,-0.0113,-0.0097,-0.0009,-0.0015,2,00:00:00,.\Image\2\Alignment\2019\04\23\00.01.18 550\Left.jpg,.\Image\2\Alignment\2019\04\23\00.01.18 550\Right.jpg
2019.04.23 00:01:19 134,A1CC430LV1D01,2,,OK,799.1979,599.669,799.6622,600.7623,-0.0047,-0.0033,0.0007,-0.00027,2,00:00:01.4950000,.\Image\2\Alignment\2019\04\23\00.01.19 134\Left.jpg,.\Image\2\Alignment\2019\04\23\00.01.19 134\Right.jpg
2019.04.23 00:01:19 386,A1CC430LV1D01,1,,OK,799.4154,601.7818,799.6991,598.9065,0.0001,0.001,0.0011,0.0004,2,00:00:01.9780000,.\Image\1\Alignment\2019\04\23\00.01.19 386\Left.jpg,.\Image\1\Alignment\2019\04\23\00.01.19 386\Right.jpg
2019.04.23 00:01:34 356,A1CC430LV1D01,2,,RETRY,792.7595,572.2761,737.2148,604.413,-0.0885,-0.2596,-0.0362,-0.00802,1,00:00:00,.\Image\2\Alignment\2019\04\23\00.01.34 356\Left.jpg,.\Image\2\Alignment\2019\04\23\00.01.34 356\Right.jpg
2019.04.23 00:01:35 124,A1CC430LV1D01,2,,RETRY,800.0137,596.8466,800.08,604.481,-0.0156,-0.0154,0.002,-0.0019,2,00:00:00,.\Image\2\Alignment\2019\04\23\00.01.35 124\Left.jpg,.\Image\2\Alignment\2019\04\23\00.01.35 124\Right.jpg
2019.04.23 00:01:35 505,A1CC430LV1D01,1,,RETRY,759.3864,600.6895,770.1056,558.7856,-0.0985,-0.0647,-0.0628,0.00588,1,00:00:00,.\Image\1\Alignment\2019\04\23\00.01.35 505\Left.jpg,.\Image\1\Alignment\2019\04\23\00.01.35 505\Right.jpg
2019.04.23 00:01:36 326,A1CC430LV1D01,2,,RETRY,799.9142,598.749,800.1593,600.8204,-0.0045,-0.0038,-0.0007,-0.00052,3,00:00:00,.\Image\2\Alignment\2019\04\23\00.01.36 326\Left.jpg,.\Image\2\Alignment\2019\04\23\00.01.36 326\Right.jpg
2019.04.23 00:01:36 436,A1CC430LV1D01,1,,RETRY,801.5845,603.3165,801.3777,597.3233,0.0089,0.0083,0.001,0.00084,2,00:00:00,.\Image\1\Alignment\2019\04\23\00.01.36 436\Left.jpg,.\Image\1\Alignment\2019\04\23\00.01.36 436\Right.jpg
2019.04.23 00:01:37 319,A1CC430LV1D01,2,,OK,799.8605,599.1218,800.338,599.8811,-0.002,-0.0005,-0.0015,-0.00019,3,00:00:02.9730000,.\Image\2\Alignment\2019\04\23\00.01.37 319\Left.jpg,.\Image\2\Alignment\2019\04\23\00.01.37 319\Right.jpg
2019.04.23 00:01:37 446,A1CC430LV1D01,1,,OK,799.7865,600.418,799.7598,599.0966,0.0002,0.0001,-0.0008,0.00019,2,00:00:02.1420000,.\Image\1\Alignment\2019\04\23\00.01.37 446\Left.jpg,.\Image\1\Alignment\2019\04\23\00.01.37 446\Right.jpg
2019.04.23 00:01:52 820,A1CC430LV1D01,2,,RETRY,778.9099,582.7565,723.0999,599.684,-0.1,-0.2718,-0.0272,-0.00422,1,00:00:00,.\Image\2\Alignment\2019\04\23\00.01.52 820\Left.jpg,.\Image\2\Alignment\2019\04\23\00.01.52 820\Right.jpg
2019.04.23 00:01:53 597,A1CC430LV1D01,2,,RETRY,800.4734,597.5056,800.8898,602.2029,-0.0082,-0.0069,-0.0005,-0.00117,2,00:00:00,.\Image\2\Alignment\2019\04\23\00.01.53 597\Left.jpg,.\Image\2\Alignment\2019\04\23\00.01.53 597\Right.jpg
2019.04.23 00:01:53 931,A1CC430LV1D01,1,,RETRY,772.104,602.5819,783.0135,587.207,-0.0766,-0.0424,-0.0158,0.00216,1,00:00:00,.\Image\1\Alignment\2019\04\23\00.01.53 931\Left.jpg,.\Image\1\Alignment\2019\04\23\00.01.53 931\Right.jpg
2019.04.23 00:01:54 147,A1CC430LV1D01,2,,OK,799.1665,599.4784,799.396,600.2101,-0.0041,-0.0034,-0.0005,-0.00018,2,00:00:01.5020000,.\Image\2\Alignment\2019\04\23\00.01.54 147\Left.jpg,.\Image\2\Alignment\2019\04\23\00.01.54 147\Right.jpg
2019.04.23 00:01:54 613,A1CC430LV1D01,1,,OK,801.1776,601.6106,800.6928,600.6285,0.0043,0.0028,0.0035,0.00014,1,00:00:00.9580000,.\Image\1\Alignment\2019\04\23\00.01.54 613\Left.jpg,.\Image\1\Alignment\2019\04\23\00.01.54 613\Right.jpg
2019.04.23 00:02:09 341,A1CC430LV1D01,2,,RETRY,795.5234,577.1254,740.1232,587.5857,-0.0355,-0.2062,-0.0544,-0.00262,1,00:00:00,.\Image\2\Alignment\2019\04\23\00.02.09 341\Left.jpg,.\Image\2\Alignment\2019\04\23\00.02.09 341\Right.jpg
2019.04.23 00:02:10 044,A1CC430LV1D01,1,,RETRY,755.9197,626.8596,766.5448,539.8837,-0.0792,-0.0455,-0.0515,0.01222,1,00:00:00,.\Image\1\Alignment\2019\04\23\00.02.10 044\Left.jpg,.\Image\1\Alignment\2019\04\23\00.02.10 044\Right.jpg
2019.04.23 00:02:10 268,A1CC430LV1D01,2,,RETRY,798.9549,599.3955,799.4831,601.3687,-0.0073,-0.0056,0.0012,-0.00049,2,00:00:00,.\Image\2\Alignment\2019\04\23\00.02.10 268\Left.jpg,.\Image\2\Alignment\2019\04\23\00.02.10 268\Right.jpg
2019.04.23 00:02:10 787,A1CC430LV1D01,1,,RETRY,801.1826,609.6638,800.2675,590.2044,0.0167,0.0139,-0.0002,0.00274,2,00:00:00,.\Image\1\Alignment\2019\04\23\00.02.10 787\Left.jpg,.\Image\1\Alignment\2019\04\23\00.02.10 787\Right.jpg
2019.04.23 00:02:11 210,A1CC430LV1D01,2,,OK,800.6414,599.5618,800.8536,600.7968,-0.0006,0.0001,0.0005,-0.00031,2,00:00:02.0370000,.\Image\2\Alignment\2019\04\23\00.02.11 210\Left.jpg,.\Image\2\Alignment\2019\04\23\00.02.11 210\Right.jpg
2019.04.23 00:02:11 480,A1CC430LV1D01,1,,RETRY,798.8167,602.9503,799.5592,597.161,0.0002,0.0025,0.0002,0.00081,3,00:00:00,.\Image\1\Alignment\2019\04\23\00.02.11 480\Left.jpg,.\Image\1\Alignment\2019\04\23\00.02.11 480\Right.jpg
2019.04.23 00:02:12 226,A1CC430LV1D01,1,,OK,799.9888,601.2248,799.7796,597.8137,0.0022,0.0016,-0.0015,0.00048,3,00:00:02.3520000,.\Image\1\Alignment\2019\04\23\00.02.12 226\Left.jpg,.\Image\1\Alignment\2019\04\23\00.02.12 226\Right.jpg
2019.04.23 00:02:26 509,A1CC430LV1D01,2,,RETRY,805.985,565.4664,749.8653,601.5033,-0.0557,-0.2287,-0.0513,-0.009,1,00:00:00,.\Image\2\Alignment\2019\04\23\00.02.26 509\Left.jpg,.\Image\2\Alignment\2019\04\23\00.02.26 509\Right.jpg
2019.04.23 00:02:27 120,A1CC430LV1D01,1,,RETRY,760.6304,614.7832,770.8731,540.8057,-0.0732,-0.0408,-0.0688,0.01039,1,00:00:00,.\Image\1\Alignment\2019\04\23\00.02.27 120\Left.jpg,.\Image\1\Alignment\2019\04\23\00.02.27 120\Right.jpg
2019.04.23 00:02:27 335,A1CC430LV1D01,2,,RETRY,799.5286,596.0335,800.1719,605.1283,-0.0201,-0.0181,0.0017,-0.00227,2,00:00:00,.\Image\2\Alignment\2019\04\23\00.02.27 335\Left.jpg,.\Image\2\Alignment\2019\04\23\00.02.27 335\Right.jpg
2019.04.23 00:02:28 273,A1CC430LV1D01,2,,RETRY,800.2248,598.5143,800.5022,601.0229,-0.0045,-0.0036,-0.0007,-0.00063,3,00:00:00,.\Image\2\Alignment\2019\04\23\00.02.28 273\Left.jpg,.\Image\2\Alignment\2019\04\23\00.02.28 273\Right.jpg
2019.04.23 00:02:28 403,A1CC430LV1D01,1,,RETRY,801.0207,607.9783,800.4841,592.6734,0.0134,0.0117,0.001,0.00215,2,00:00:00,.\Image\1\Alignment\2019\04\23\00.02.28 403\Left.jpg,.\Image\1\Alignment\2019\04\23\00.02.28 403\Right.jpg
2019.04.23 00:02:29 420,A1CC430LV1D01,1,,RETRY,799.2212,602.9824,799.7689,597.3913,0.0013,0.003,0.0006,0.00079,3,00:00:00,.\Image\1\Alignment\2019\04\23\00.02.29 420\Left.jpg,.\Image\1\Alignment\2019\04\23\00.02.29 420\Right.jpg
2019.04.23 00:02:29 468,A1CC430LV1D01,2,,OK,800.0407,600.2744,799.5976,600.335,0,-0.0014,0.0009,-1E-05,3,00:00:03.0490000,.\Image\2\Alignment\2019\04\23\00.02.29 468\Left.jpg,.\Image\2\Alignment\2019\04\23\00.02.29 468\Right.jpg
2019.04.23 00:02:30 103,A1CC430LV1D01,1,,OK,800.1475,601.8592,799.8836,599.271,0.0022,0.0014,0.0018,0.00036,3,00:00:03.1260000,.\Image\1\Alignment\2019\04\23\00.02.30 103\Left.jpg,.\Image\1\Alignment\2019\04\23\00.02.30 103\Right.jpg
2019.04.23 00:02:44 631,A1CC430LV1D01,2,,RETRY,777.1745,571.3846,721.2522,582.1455,-0.0929,-0.265,-0.0716,-0.00269,1,00:00:00,.\Image\2\Alignment\2019\04\23\00.02.44 631\Left.jpg,.\Image\2\Alignment\2019\04\23\00.02.44 631\Right.jpg
2019.04.23 00:02:45 337,A1CC430LV1D01,2,,RETRY,800.4063,597.5624,800.9259,601.0826,-0.006,-0.0044,-0.0021,-0.00088,2,00:00:00,.\Image\2\Alignment\2019\04\23\00.02.45 337\Left.jpg,.\Image\2\Alignment\2019\04\23\00.02.45 337\Right.jpg
2019.04.23 00:02:45 667,A1CC430LV1D01,1,,RETRY,757.4052,612.2306,766.745,532.4203,-0.0794,-0.0497,-0.0858,0.01121,1,00:00:00,.\Image\1\Alignment\2019\04\23\00.02.45 667\Left.jpg,.\Image\1\Alignment\2019\04\23\00.02.45 667\Right.jpg
2019.04.23 00:02:46 144,A1CC430LV1D01,2,,OK,799.1101,601.0629,799.2229,601.1582,-0.0029,-0.0026,0.0034,-2E-05,2,00:00:01.5680000,.\Image\2\Alignment\2019\04\23\00.02.46 144\Left.jpg,.\Image\2\Alignment\2019\04\23\00.02.46 144\Right.jpg
2019.04.23 00:02:46 548,A1CC430LV1D01,1,,RETRY,801.2878,609.5576,800.4677,592.2552,0.0156,0.013,0.0029,0.00243,2,00:00:00,.\Image\1\Alignment\2019\04\23\00.02.46 548\Left.jpg,.\Image\1\Alignment\2019\04\23\00.02.46 548\Right.jpg
2019.04.23 00:02:47 192,A1CC430LV1D01,1,,RETRY,799.5379,601.7404,799.919,595.8763,0.0025,0.0037,-0.0037,0.00082,3,00:00:00,.\Image\1\Alignment\2019\04\23\00.02.47 192\Left.jpg,.\Image\1\Alignment\2019\04\23\00.02.47 192\Right.jpg
2019.04.23 00:02:48 183,A1CC430LV1D01,1,,OK,799.2415,601.6859,799.547,598.9447,-0.0005,0.0004,0.001,0.00039,3,00:00:02.7360000,.\Image\1\Alignment\2019\04\23\00.02.48 183\Left.jpg,.\Image\1\Alignment\2019\04\23\00.02.48 183\Right.jpg
2019.04.23 00:03:14 784,A1CC430LV1D01,1,,RETRY,755.8437,614.7315,765.8299,546.3631,-0.0918,-0.0602,-0.0603,0.0096,1,00:00:00,.\Image\1\Alignment\2019\04\23\00.03.14 784\Left.jpg,.\Image\1\Alignment\2019\04\23\00.03.14 784\Right.jpg
2019.04.23 00:03:15 072,A1CC430LV1D01,2,,RETRY,785.4397,571.9532,729.5659,596.8864,-0.0964,-0.2684,-0.0482,-0.00623,1,00:00:00,.\Image\2\Alignment\2019\04\23\00.03.15 072\Left.jpg,.\Image\2\Alignment\2019\04\23\00.03.15 072\Right.jpg
2019.04.23 00:03:15 493,A1CC430LV1D01,1,,RETRY,801.6503,606.2846,801.1109,593.3499,0.0138,0.0121,-0.0005,0.00182,2,00:00:00,.\Image\1\Alignment\2019\04\23\00.03.15 493\Left.jpg,.\Image\1\Alignment\2019\04\23\00.03.15 493\Right.jpg
2019.04.23 00:03:16 263,A1CC430LV1D01,2,,RETRY,799.6485,597.6629,800.2307,603.5648,-0.0132,-0.0114,0.0018,-0.00147,2,00:00:00,.\Image\2\Alignment\2019\04\23\00.03.16 263\Left.jpg,.\Image\2\Alignment\2019\04\23\00.03.16 263\Right.jpg
2019.04.23 00:03:16 306,A1CC430LV1D01,1,,RETRY,799.1405,602.8809,799.5023,598.0422,0.0006,0.0017,0.0014,0.00068,3,00:00:00,.\Image\1\Alignment\2019\04\23\00.03.16 306\Left.jpg,.\Image\1\Alignment\2019\04\23\00.03.16 306\Right.jpg
2019.04.23 00:03:17 212,A1CC430LV1D01,2,,OK,799.6467,599.344,800.0328,600.8369,-0.0042,-0.003,0.0003,-0.00037,2,00:00:02.4150000,.\Image\2\Alignment\2019\04\23\00.03.17 212\Left.jpg,.\Image\2\Alignment\2019\04\23\00.03.17 212\Right.jpg
2019.04.23 00:03:17 411,A1CC430LV1D01,1,,OK,799.9263,600.5462,799.8876,598.9031,0.0009,0.0008,-0.0009,0.00023,3,00:00:02.7870000,.\Image\1\Alignment\2019\04\23\00.03.17 411\Left.jpg,.\Image\1\Alignment\2019\04\23\00.03.17 411\Right.jpg
2019.04.23 00:03:32 279,A1CC430LV1D01,2,,RETRY,771.583,583.9936,715.4026,591.38,-0.1031,-0.2759,-0.0379,-0.00184,1,00:00:00,.\Image\2\Alignment\2019\04\23\00.03.32 279\Left.jpg,.\Image\2\Alignment\2019\04\23\00.03.32 279\Right.jpg
2019.04.23 00:03:33 328,A1CC430LV1D01,2,,RETRY,799.3471,598.9475,799.6623,600.4262,-0.0051,-0.0041,-0.001,-0.00037,2,00:00:00,.\Image\2\Alignment\2019\04\23\00.03.33 328\Left.jpg,.\Image\2\Alignment\2019\04\23\00.03.33 328\Right.jpg
2019.04.23 00:03:33 466,A1CC430LV1D01,1,,RETRY,765.322,586.1549,775.6941,547.5544,-0.0822,-0.0496,-0.1028,0.00541,1,00:00:00,.\Image\1\Alignment\2019\04\23\00.03.33 466\Left.jpg,.\Image\1\Alignment\2019\04\23\00.03.33 466\Right.jpg
2019.04.23 00:03:34 144,A1CC430LV1D01,2,,RETRY,801.5476,598.7112,801.6071,600.9228,0.0002,0.0004,-0.0006,-0.00055,3,00:00:00,.\Image\2\Alignment\2019\04\23\00.03.34 144\Left.jpg,.\Image\2\Alignment\2019\04\23\00.03.34 144\Right.jpg
2019.04.23 00:03:34 449,A1CC430LV1D01,1,,RETRY,801.9781,603.3965,800.9034,598.7707,0.0093,0.0059,0.0034,0.00065,2,00:00:00,.\Image\1\Alignment\2019\04\23\00.03.34 449\Left.jpg,.\Image\1\Alignment\2019\04\23\00.03.34 449\Right.jpg
2019.04.23 00:03:35 153,A1CC430LV1D01,2,,OK,799.701,600.2232,799.3429,600.4855,-0.0015,-0.0026,0.0011,-6E-05,3,00:00:02.9410000,.\Image\2\Alignment\2019\04\23\00.03.35 153\Left.jpg,.\Image\2\Alignment\2019\04\23\00.03.35 153\Right.jpg
2019.04.23 00:03:35 387,A1CC430LV1D01,1,,OK,799.2957,600.6292,799.8208,599.0664,-0.0011,0.0005,-0.0005,0.00022,2,00:00:02.0350000,.\Image\1\Alignment\2019\04\23\00.03.35 387\Left.jpg,.\Image\1\Alignment\2019\04\23\00.03.35 387\Right.jpg
2019.04.23 00:03:50 351,A1CC430LV1D01,2,,RETRY,761.7551,581.2047,706.2708,588.5649,-0.1335,-0.304,-0.0465,-0.00183,1,00:00:00,.\Image\2\Alignment\2019\04\23\00.03.50 351\Left.jpg,.\Image\2\Alignment\2019\04\23\00.03.50 351\Right.jpg
2019.04.23 00:03:51 198,A1CC430LV1D01,1,,RETRY,762.2996,613.6368,772.1201,546.986,-0.0729,-0.0419,-0.061,0.00936,1,00:00:00,.\Image\1\Alignment\2019\04\23\00.03.51 198\Left.jpg,.\Image\1\Alignment\2019\04\23\00.03.51 198\Right.jpg
2019.04.23 00:03:51 238,A1CC430LV1D01,2,,OK,799.471,599.192,799.57,600.2172,-0.0037,-0.0034,-0.0009,-0.00026,1,00:00:01.0460000,.\Image\2\Alignment\2019\04\23\00.03.51 238\Left.jpg,.\Image\2\Alignment\2019\04\23\00.03.51 238\Right.jpg
2019.04.23 00:03:52 278,A1CC430LV1D01,1,,RETRY,801.3956,606.6675,800.956,593.9507,0.0128,0.0115,0.001,0.00179,2,00:00:00,.\Image\1\Alignment\2019\04\23\00.03.52 278\Left.jpg,.\Image\1\Alignment\2019\04\23\00.03.52 278\Right.jpg
2019.04.23 00:03:53 153,A1CC430LV1D01,1,,RETRY,799.2176,602.5219,799.7281,597.8274,0.0007,0.0023,0.0006,0.00066,3,00:00:00,.\Image\1\Alignment\2019\04\23\00.03.53 153\Left.jpg,.\Image\1\Alignment\2019\04\23\00.03.53 153\Right.jpg
2019.04.23 00:03:54 282,A1CC430LV1D01,1,,OK,799.9845,600.6613,799.6999,599.1791,0.0009,0.0001,-0.0002,0.00021,3,00:00:03.3330000,.\Image\1\Alignment\2019\04\23\00.03.54 282\Left.jpg,.\Image\1\Alignment\2019\04\23\00.03.54 282\Right.jpg
2019.04.23 00:04:06 388,A1CC430LV1D01,2,,RETRY,767.9583,577.8917,712.2328,582.2524,-0.1082,-0.2796,-0.0613,-0.00109,1,00:00:00,.\Image\2\Alignment\2019\04\23\00.04.06 388\Left.jpg,.\Image\2\Alignment\2019\04\23\00.04.06 388\Right.jpg
2019.04.23 00:04:07 238,A1CC430LV1D01,1,,RETRY,765.1195,608.2886,774.7295,542.0932,-0.0644,-0.0341,-0.0769,0.00929,1,00:00:00,.\Image\1\Alignment\2019\04\23\00.04.07 238\Left.jpg,.\Image\1\Alignment\2019\04\23\00.04.07 238\Right.jpg
2019.04.23 00:04:07 561,A1CC430LV1D01,2,,RETRY,799.1396,599.8504,799.5777,601.0875,-0.0052,-0.0038,0.0014,-0.00031,2,00:00:00,.\Image\2\Alignment\2019\04\23\00.04.07 561\Left.jpg,.\Image\2\Alignment\2019\04\23\00.04.07 561\Right.jpg
2019.04.23 00:04:08 073,A1CC430LV1D01,2,,OK,800.9062,598.5008,800.6772,600.186,-0.0007,-0.0014,-0.002,-0.00042,2,00:00:01.7880000,.\Image\2\Alignment\2019\04\23\00.04.08 073\Left.jpg,.\Image\2\Alignment\2019\04\23\00.04.08 073\Right.jpg
2019.04.23 00:04:08 392,A1CC430LV1D01,1,,RETRY,801.56,606.3577,800.9443,594.2646,0.0129,0.011,0.001,0.0017,2,00:00:00,.\Image\1\Alignment\2019\04\23\00.04.08 392\Left.jpg,.\Image\1\Alignment\2019\04\23\00.04.08 392\Right.jpg
2019.04.23 00:04:09 313,A1CC430LV1D01,1,,RETRY,799.3314,601.86,799.883,597.6852,0.0007,0.0024,-0.0007,0.00059,3,00:00:00,.\Image\1\Alignment\2019\04\23\00.04.09 313\Left.jpg,.\Image\1\Alignment\2019\04\23\00.04.09 313\Right.jpg
2019.04.23 00:04:10 280,A1CC430LV1D01,1,,OK,800.1648,601.1184,799.8956,599.459,0.0016,0.0008,0.0009,0.00023,3,00:00:03.2220000,.\Image\1\Alignment\2019\04\23\00.04.10 280\Left.jpg,.\Image\1\Alignment\2019\04\23\00.04.10 280\Right.jpg
2019.04.23 00:04:23 534,A1CC430LV1D01,2,,RETRY,775.0403,572.9986,718.5484,587.6942,-0.1076,-0.2813,-0.0606,-0.00367,1,00:00:00,.\Image\2\Alignment\2019\04\23\00.04.23 534\Left.jpg,.\Image\2\Alignment\2019\04\23\00.04.23 534\Right.jpg
2019.04.23 00:04:24 177,A1CC430LV1D01,2,,RETRY,799.8659,597.957,800.0657,600.9823,-0.0066,-0.006,-0.0017,-0.00076,2,00:00:00,.\Image\2\Alignment\2019\04\23\00.04.24 177\Left.jpg,.\Image\2\Alignment\2019\04\23\00.04.24 177\Right.jpg
2019.04.23 00:04:24 409,A1CC430LV1D01,1,,RETRY,758.7012,604.7622,768.6736,550.8645,-0.0926,-0.0611,-0.0688,0.00757,1,00:00:00,.\Image\1\Alignment\2019\04\23\00.04.24 409\Left.jpg,.\Image\1\Alignment\2019\04\23\00.04.24 409\Right.jpg
2019.04.23 00:04:25 258,A1CC430LV1D01,2,,OK,799.7437,599.3047,799.8454,600.6442,-0.0035,-0.0032,-0.0001,-0.00033,2,00:00:01.9730000,.\Image\2\Alignment\2019\04\23\00.04.25 258\Left.jpg,.\Image\2\Alignment\2019\04\23\00.04.25 258\Right.jpg
2019.04.23 00:04:25 491,A1CC430LV1D01,1,,RETRY,801.6818,604.3254,801.1965,595.7665,0.011,0.0094,0.0002,0.0012,2,00:00:00,.\Image\1\Alignment\2019\04\23\00.04.25 491\Left.jpg,.\Image\1\Alignment\2019\04\23\00.04.25 491\Right.jpg
2019.04.23 00:04:26 135,A1CC430LV1D01,1,,OK,799.8367,600.9073,800.2425,598.7293,0.0009,0.0022,-0.0006,0.00031,2,00:00:01.9160000,.\Image\1\Alignment\2019\04\23\00.04.26 135\Left.jpg,.\Image\1\Alignment\2019\04\23\00.04.26 135\Right.jpg
2019.04.23 00:04:40 579,A1CC430LV1D01,2,,RETRY,783.3082,577.343,727.5622,598.1995,-0.0946,-0.2661,-0.0378,-0.0052,1,00:00:00,.\Image\2\Alignment\2019\04\23\00.04.40 579\Left.jpg,.\Image\2\Alignment\2019\04\23\00.04.40 579\Right.jpg
2019.04.23 00:04:41 195,A1CC430LV1D01,2,,RETRY,799.9062,597.8483,799.8176,602.3567,-0.0096,-0.0098,0.0003,-0.00112,2,00:00:00,.\Image\2\Alignment\2019\04\23\00.04.41 195\Left.jpg,.\Image\2\Alignment\2019\04\23\00.04.41 195\Right.jpg
2019.04.23 00:04:41 346,A1CC430LV1D01,1,,RETRY,769.883,585.2515,779.8239,558.9781,-0.0763,-0.0451,-0.0865,0.00368,1,00:00:00,.\Image\1\Alignment\2019\04\23\00.04.41 346\Left.jpg,.\Image\1\Alignment\2019\04\23\00.04.41 346\Right.jpg
2019.04.23 00:04:42 501,A1CC430LV1D01,2,,OK,799.7189,599.5225,799.7937,600.526,-0.0029,-0.0027,0.0001,-0.00025,2,00:00:01.9820000,.\Image\2\Alignment\2019\04\23\00.04.42 501\Left.jpg,.\Image\2\Alignment\2019\04\23\00.04.42 501\Right.jpg
2019.04.23 00:04:42 539,A1CC430LV1D01,1,,RETRY,801.6477,601.3345,801.2233,598.7521,0.0069,0.0055,0.0001,0.00036,2,00:00:00,.\Image\1\Alignment\2019\04\23\00.04.42 539\Left.jpg,.\Image\1\Alignment\2019\04\23\00.04.42 539\Right.jpg
2019.04.23 00:04:43 188,A1CC430LV1D01,1,,OK,799.2927,600.5868,799.8284,600.0425,-0.0018,-0.0002,0.001,8E-05,2,00:00:01.9890000,.\Image\1\Alignment\2019\04\23\00.04.43 188\Left.jpg,.\Image\1\Alignment\2019\04\23\00.04.43 188\Right.jpg
2019.04.23 00:04:57 864,A1CC430LV1D01,2,,RETRY,787.0043,572.5771,731.1323,602.5852,-0.102,-0.2739,-0.0385,-0.00749,1,00:00:00,.\Image\2\Alignment\2019\04\23\00.04.57 864\Left.jpg,.\Image\2\Alignment\2019\04\23\00.04.57 864\Right.jpg
2019.04.23 00:04:58 607,A1CC430LV1D01,2,,RETRY,800.6716,596.2847,800.9691,604.4193,-0.0146,-0.0137,0.001,-0.00203,2,00:00:00,.\Image\2\Alignment\2019\04\23\00.04.58 607\Left.jpg,.\Image\2\Alignment\2019\04\23\00.04.58 607\Right.jpg
2019.04.23 00:04:58 686,A1CC430LV1D01,1,,RETRY,777.0729,600.3631,787.1074,553.4197,-0.0401,-0.0086,-0.0716,0.00659,1,00:00:00,.\Image\1\Alignment\2019\04\23\00.04.58 686\Left.jpg,.\Image\1\Alignment\2019\04\23\00.04.58 686\Right.jpg
