DATETIME,RECIPE,STAGE,ITEM,RESULT,ALIGNMENT_VIEW_LEFT_X,ALIGNMENT_VIEW_LEFT_Y,ALIGNMENT_VIEW_RIGHT_X,ALIGNMENT_VIEW_RIGHT_Y,ALIGNMENT_EQUIP_LEFT_X,ALIGNMENT_EQUIP_RIGHT_X,ALIGNMENT_EQUIP_Y,ALIGNMENT_EQUIP_T,RETRY,TIME_ELAPSED,LEFT_FILE,RIGHT_FILE
2019.04.29 00:00:52 734,A1CC500PV3D01,1,,RETRY,878.6801,531.8764,892.7504,580.118,0.2021,0.2445,-0.1367,-0.00779,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.00.52 734\Left.jpg,.\Image\1\Alignment\2019\04\29\00.00.52 734\Right.jpg
2019.04.29 00:00:53 926,A1CC500PV3D01,1,,OK,800.3262,599.5272,800.4805,601.1689,-0.0004,0,0.0011,-0.00026,1,00:00:01.3810000,.\Image\1\Alignment\2019\04\29\00.00.53 926\Left.jpg,.\Image\1\Alignment\2019\04\29\00.00.53 926\Right.jpg
2019.04.29 00:01:07 659,A1CC500PV3D01,2,,RETRY,786.3913,543.0575,793.1368,552.1896,-0.068,-0.047,-0.1611,-0.00263,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.01.07 659\Left.jpg,.\Image\2\Alignment\2019\04\29\00.01.07 659\Right.jpg
2019.04.29 00:01:08 511,A1CC500PV3D01,2,,OK,799.0252,599.1041,799.039,598.6189,-0.0017,-0.0017,-0.0035,0.00014,1,00:00:01.1150000,.\Image\2\Alignment\2019\04\29\00.01.08 511\Left.jpg,.\Image\2\Alignment\2019\04\29\00.01.08 511\Right.jpg
2019.04.29 00:01:13 280,A1CC500PV3D01,1,,RETRY,878.1451,534.6528,891.5449,597.8204,0.1874,0.2277,-0.105,-0.01018,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.01.13 280\Left.jpg,.\Image\1\Alignment\2019\04\29\00.01.13 280\Right.jpg
2019.04.29 00:01:13 866,A1CC500PV3D01,1,,OK,799.7989,600.4213,799.7919,600.2457,-0.0005,-0.0005,0.001,3E-05,1,00:00:00.6950000,.\Image\1\Alignment\2019\04\29\00.01.13 866\Left.jpg,.\Image\1\Alignment\2019\04\29\00.01.13 866\Right.jpg
2019.04.29 00:01:27 482,A1CC500PV3D01,2,,RETRY,759.5735,571.8522,765.7502,531.6352,-0.0169,0.0028,-0.1481,0.01128,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.01.27 482\Left.jpg,.\Image\2\Alignment\2019\04\29\00.01.27 482\Right.jpg
2019.04.29 00:01:28 078,A1CC500PV3D01,2,,OK,800.2109,599.6799,800.2371,600.2774,-0.001,-0.0009,-0.0001,-0.00017,1,00:00:00.7320000,.\Image\2\Alignment\2019\04\29\00.01.28 078\Left.jpg,.\Image\2\Alignment\2019\04\29\00.01.28 078\Right.jpg
2019.04.29 00:01:33 737,A1CC500PV3D01,1,,RETRY,875.1214,530.3811,888.7558,609.677,0.1639,0.2049,-0.0933,-0.01277,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.01.33 737\Left.jpg,.\Image\1\Alignment\2019\04\29\00.01.33 737\Right.jpg
2019.04.29 00:01:34 703,A1CC500PV3D01,1,,RETRY,798.9672,601.6965,799.1146,598.4532,-0.0004,0.0001,0.0002,0.00052,2,00:00:00,.\Image\1\Alignment\2019\04\29\00.01.34 703\Left.jpg,.\Image\1\Alignment\2019\04\29\00.01.34 703\Right.jpg
2019.04.29 00:01:35 782,A1CC500PV3D01,1,,OK,800.2724,599.8637,800.4054,600.3543,0.0004,0.0008,0.0003,-8E-05,2,00:00:02.2650000,.\Image\1\Alignment\2019\04\29\00.01.35 782\Left.jpg,.\Image\1\Alignment\2019\04\29\00.01.35 782\Right.jpg
2019.04.29 00:01:52 676,A1CC500PV3D01,2,,RETRY,782.541,571.07,788.742,556.197,-0.0144,0.0049,-0.1117,0.00416,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.01.52 676\Left.jpg,.\Image\2\Alignment\2019\04\29\00.01.52 676\Right.jpg
2019.04.29 00:01:53 612,A1CC500PV3D01,2,,OK,799.9523,599.1735,800.1528,599.3645,-0.0007,-0.0001,-0.0023,-5E-05,1,00:00:01.1860000,.\Image\2\Alignment\2019\04\29\00.01.53 612\Left.jpg,.\Image\2\Alignment\2019\04\29\00.01.53 612\Right.jpg
2019.04.29 00:01:54 178,A1CC500PV3D01,1,,RETRY,869.2653,522.0807,883.63,590.6142,0.155,0.1984,-0.1357,-0.01105,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.01.54 178\Left.jpg,.\Image\1\Alignment\2019\04\29\00.01.54 178\Right.jpg
2019.04.29 00:01:55 186,A1CC500PV3D01,1,,OK,798.8731,599.9434,798.7471,597.2763,-0.0012,-0.0015,-0.0043,0.00043,1,00:00:00.9060000,.\Image\1\Alignment\2019\04\29\00.01.55 186\Left.jpg,.\Image\1\Alignment\2019\04\29\00.01.55 186\Right.jpg
2019.04.29 00:02:09 469,A1CC500PV3D01,2,,RETRY,754.9082,573.027,760.7279,548.4848,-0.0735,-0.055,-0.1207,0.00688,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.02.09 469\Left.jpg,.\Image\2\Alignment\2019\04\29\00.02.09 469\Right.jpg
2019.04.29 00:02:10 280,A1CC500PV3D01,2,,OK,798.3382,600.3851,798.6901,599.1977,-0.0019,-0.0008,-0.0006,0.00034,1,00:00:01.0200000,.\Image\2\Alignment\2019\04\29\00.02.10 280\Left.jpg,.\Image\2\Alignment\2019\04\29\00.02.10 280\Right.jpg
2019.04.29 00:02:14 794,A1CC500PV3D01,1,,RETRY,869.1269,529.4438,882.838,602.0713,0.1511,0.1924,-0.1065,-0.0117,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.02.14 794\Left.jpg,.\Image\1\Alignment\2019\04\29\00.02.14 794\Right.jpg
2019.04.29 00:02:15 646,A1CC500PV3D01,1,,OK,799.4673,600.606,799.5416,599.2536,-0.0005,-0.0002,-0.0002,0.00022,1,00:00:01.1960000,.\Image\1\Alignment\2019\04\29\00.02.15 646\Left.jpg,.\Image\1\Alignment\2019\04\29\00.02.15 646\Right.jpg
2019.04.29 00:02:29 089,A1CC500PV3D01,2,,RETRY,802.0431,558.3751,807.9724,566.6724,-0.0172,0.0012,-0.1153,-0.00238,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.02.29 089\Left.jpg,.\Image\2\Alignment\2019\04\29\00.02.29 089\Right.jpg
2019.04.29 00:02:29 639,A1CC500PV3D01,2,,OK,799.3221,599.8233,799.7468,599.7249,-0.0018,-0.0005,-0.0007,3E-05,1,00:00:00.6640000,.\Image\2\Alignment\2019\04\29\00.02.29 639\Left.jpg,.\Image\2\Alignment\2019\04\29\00.02.29 639\Right.jpg
2019.04.29 00:02:35 056,A1CC500PV3D01,1,,RETRY,845.2093,560.5971,858.3015,578.9069,0.1244,0.1642,-0.0939,-0.00297,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.02.35 056\Left.jpg,.\Image\1\Alignment\2019\04\29\00.02.35 056\Right.jpg
2019.04.29 00:02:35 841,A1CC500PV3D01,1,,OK,800.6457,598.6036,800.4025,600.8896,0,-0.0008,-0.0008,-0.00037,1,00:00:00.8700000,.\Image\1\Alignment\2019\04\29\00.02.35 841\Left.jpg,.\Image\1\Alignment\2019\04\29\00.02.35 841\Right.jpg
2019.04.29 00:02:49 305,A1CC500PV3D01,2,,RETRY,771.3341,596.5205,777.1434,556.2689,0.0202,0.0385,-0.0723,0.01134,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.02.49 305\Left.jpg,.\Image\2\Alignment\2019\04\29\00.02.49 305\Right.jpg
2019.04.29 00:02:50 113,A1CC500PV3D01,2,,OK,798.6805,600.3842,798.8255,599.5305,-0.0018,-0.0013,-0.0001,0.00024,1,00:00:00.8890000,.\Image\2\Alignment\2019\04\29\00.02.50 113\Left.jpg,.\Image\2\Alignment\2019\04\29\00.02.50 113\Right.jpg
2019.04.29 00:02:55 484,A1CC500PV3D01,1,,RETRY,863.2527,547.0792,877.5599,607.3133,0.1437,0.187,-0.071,-0.0097,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.02.55 484\Left.jpg,.\Image\1\Alignment\2019\04\29\00.02.55 484\Right.jpg
2019.04.29 00:02:56 159,A1CC500PV3D01,1,,OK,799.9034,599.1631,799.5215,599.804,-0.0009,-0.002,-0.0016,-0.0001,1,00:00:00.8460000,.\Image\1\Alignment\2019\04\29\00.02.56 159\Left.jpg,.\Image\1\Alignment\2019\04\29\00.02.56 159\Right.jpg
2019.04.29 00:03:10 172,A1CC500PV3D01,2,,RETRY,821.0574,572.1815,827.4713,577.0291,0.0512,0.0708,-0.078,-0.0014,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.03.10 172\Left.jpg,.\Image\2\Alignment\2019\04\29\00.03.10 172\Right.jpg
2019.04.29 00:03:10 944,A1CC500PV3D01,2,,OK,800.7621,599.6044,801.0991,600.8305,-0.001,0,0.0007,-0.00035,1,00:00:01.0960000,.\Image\2\Alignment\2019\04\29\00.03.10 944\Left.jpg,.\Image\2\Alignment\2019\04\29\00.03.10 944\Right.jpg
2019.04.29 00:03:16 319,A1CC500PV3D01,1,,RETRY,876.9715,533.5806,891.0606,580.1125,0.1983,0.2407,-0.134,-0.00751,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.03.16 319\Left.jpg,.\Image\1\Alignment\2019\04\29\00.03.16 319\Right.jpg
2019.04.29 00:03:17 000,A1CC500PV3D01,1,,OK,800.2265,599.1353,800.0525,600.3297,-0.0003,-0.0009,-0.0008,-0.00019,1,00:00:00.8620000,.\Image\1\Alignment\2019\04\29\00.03.17 000\Left.jpg,.\Image\1\Alignment\2019\04\29\00.03.17 000\Right.jpg
2019.04.29 00:03:43 992,A1CC500PV3D01,1,,RETRY,878.9484,553.1666,893.3406,609.0938,0.1963,0.2397,-0.0587,-0.009,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.03.43 992\Left.jpg,.\Image\1\Alignment\2019\04\29\00.03.43 992\Right.jpg
2019.04.29 00:03:44 266,A1CC500PV3D01,2,,RETRY,789.252,553.4345,795.2478,544.7031,-0.0107,0.008,-0.1564,0.00241,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.03.44 266\Left.jpg,.\Image\2\Alignment\2019\04\29\00.03.44 266\Right.jpg
2019.04.29 00:03:44 651,A1CC500PV3D01,1,,OK,800.145,598.7774,799.7094,600.0967,-0.0007,-0.0021,-0.0018,-0.00021,1,00:00:00.8360000,.\Image\1\Alignment\2019\04\29\00.03.44 651\Left.jpg,.\Image\1\Alignment\2019\04\29\00.03.44 651\Right.jpg
2019.04.29 00:03:44 787,A1CC500PV3D01,2,,OK,801.6884,598.949,801.8957,600.6533,0.0006,0.0012,-0.0006,-0.00048,1,00:00:00.7460000,.\Image\2\Alignment\2019\04\29\00.03.44 787\Left.jpg,.\Image\2\Alignment\2019\04\29\00.03.44 787\Right.jpg
2019.04.29 00:04:00 472,A1CC500PV3D01,1,,RETRY,865.2649,556.9976,880.0768,604.2517,0.1614,0.2062,-0.0603,-0.00761,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.04.00 472\Left.jpg,.\Image\1\Alignment\2019\04\29\00.04.00 472\Right.jpg
2019.04.29 00:04:00 582,A1CC500PV3D01,2,,RETRY,793.2083,547.1305,799.0712,535.3533,0.0095,0.0278,-0.1804,0.00325,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.04.00 582\Left.jpg,.\Image\2\Alignment\2019\04\29\00.04.00 582\Right.jpg
2019.04.29 00:04:01 162,A1CC500PV3D01,1,,RETRY,801.1879,597.3608,800.5539,602.4716,-0.0008,-0.0028,-0.0003,-0.00082,2,00:00:00,.\Image\1\Alignment\2019\04\29\00.04.01 162\Left.jpg,.\Image\1\Alignment\2019\04\29\00.04.01 162\Right.jpg
2019.04.29 00:04:01 692,A1CC500PV3D01,2,,OK,800.2691,598.6069,800.7573,598.9272,-0.0001,0.0014,-0.0038,-9E-05,1,00:00:01.2650000,.\Image\2\Alignment\2019\04\29\00.04.01 692\Left.jpg,.\Image\2\Alignment\2019\04\29\00.04.01 692\Right.jpg
2019.04.29 00:04:01 890,A1CC500PV3D01,1,,RETRY,798.7617,601.6705,799.6801,597.2753,0,0.0029,-0.0016,0.00071,3,00:00:00,.\Image\1\Alignment\2019\04\29\00.04.01 890\Left.jpg,.\Image\1\Alignment\2019\04\29\00.04.01 890\Right.jpg
2019.04.29 00:04:03 090,A1CC500PV3D01,1,,OK,800.9499,599.4321,800.9396,602.1865,0.0005,0.0005,0.0025,-0.00044,3,00:00:02.6270000,.\Image\1\Alignment\2019\04\29\00.04.03 090\Left.jpg,.\Image\1\Alignment\2019\04\29\00.04.03 090\Right.jpg
2019.04.29 00:04:17 341,A1CC500PV3D01,2,,RETRY,793.0781,563.497,799.2157,550.4876,0.0129,0.0319,-0.1321,0.00362,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.04.17 341\Left.jpg,.\Image\2\Alignment\2019\04\29\00.04.17 341\Right.jpg
2019.04.29 00:04:18 014,A1CC500PV3D01,1,,RETRY,870.9619,515.9041,885.1173,581.9457,0.1625,0.2052,-0.1587,-0.01065,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.04.18 014\Left.jpg,.\Image\1\Alignment\2019\04\29\00.04.18 014\Right.jpg
2019.04.29 00:04:18 344,A1CC500PV3D01,2,,OK,799.3114,599.7592,799.7854,599.0442,-0.0002,0.0013,-0.0018,0.0002,1,00:00:01.0850000,.\Image\2\Alignment\2019\04\29\00.04.18 344\Left.jpg,.\Image\2\Alignment\2019\04\29\00.04.18 344\Right.jpg
2019.04.29 00:04:18 689,A1CC500PV3D01,1,,OK,799.5796,600.2622,799.0912,599.1982,-0.0004,-0.0019,-0.0008,0.00017,1,00:00:00.8320000,.\Image\1\Alignment\2019\04\29\00.04.18 689\Left.jpg,.\Image\1\Alignment\2019\04\29\00.04.18 689\Right.jpg
2019.04.29 00:04:37 268,A1CC500PV3D01,2,,RETRY,754.007,562.1175,760.242,539.1569,-0.0808,-0.061,-0.1517,0.00643,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.04.37 268\Left.jpg,.\Image\2\Alignment\2019\04\29\00.04.37 268\Right.jpg
2019.04.29 00:04:38 040,A1CC500PV3D01,2,,OK,798.2007,599.5322,798.4232,597.9257,-0.0012,-0.0005,-0.0039,0.00045,1,00:00:01.0690000,.\Image\2\Alignment\2019\04\29\00.04.38 040\Left.jpg,.\Image\2\Alignment\2019\04\29\00.04.38 040\Right.jpg
2019.04.29 00:04:38 813,A1CC500PV3D01,1,,RETRY,860.2959,530.2022,874.6042,601.9624,0.1244,0.1677,-0.1055,-0.01156,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.04.38 813\Left.jpg,.\Image\1\Alignment\2019\04\29\00.04.38 813\Right.jpg
2019.04.29 00:04:39 880,A1CC500PV3D01,1,,OK,799.9296,600.4337,800.1112,600.2623,-0.0001,0.0005,0.0011,3E-05,1,00:00:01.3230000,.\Image\1\Alignment\2019\04\29\00.04.39 880\Left.jpg,.\Image\1\Alignment\2019\04\29\00.04.39 880\Right.jpg
2019.04.29 00:04:54 475,A1CC500PV3D01,2,,RETRY,794.6484,567.3057,801.0158,571.7345,-0.0293,-0.0096,-0.0938,-0.00129,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.04.54 475\Left.jpg,.\Image\2\Alignment\2019\04\29\00.04.54 475\Right.jpg
2019.04.29 00:04:55 226,A1CC500PV3D01,2,,OK,799.5043,599.9264,799.6724,599.5111,-0.0004,0.0001,-0.0009,0.00012,1,00:00:01,.\Image\2\Alignment\2019\04\29\00.04.55 226\Left.jpg,.\Image\2\Alignment\2019\04\29\00.04.55 226\Right.jpg
2019.04.29 00:04:59 571,A1CC500PV3D01,1,,RETRY,872.5014,550.0307,886.4623,607.409,0.175,0.2171,-0.0662,-0.00924,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.04.59 571\Left.jpg,.\Image\1\Alignment\2019\04\29\00.04.59 571\Right.jpg
2019.04.29 00:05:00 811,A1CC500PV3D01,1,,OK,800.2382,599.5625,800.4109,600.757,-0.0003,0.0002,0.0005,-0.00019,1,00:00:01.4820000,.\Image\1\Alignment\2019\04\29\00.05.00 811\Left.jpg,.\Image\1\Alignment\2019\04\29\00.05.00 811\Right.jpg
2019.04.29 00:05:14 448,A1CC500PV3D01,2,,RETRY,823.1156,546.6534,829.5037,558.3504,0.0384,0.0579,-0.1459,-0.00336,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.05.14 448\Left.jpg,.\Image\2\Alignment\2019\04\29\00.05.14 448\Right.jpg
2019.04.29 00:05:15 051,A1CC500PV3D01,2,,OK,799.1443,600.4906,798.9408,599.2086,0.0008,0.0002,-0.0005,0.00036,1,00:00:00.8060000,.\Image\2\Alignment\2019\04\29\00.05.15 051\Left.jpg,.\Image\2\Alignment\2019\04\29\00.05.15 051\Right.jpg
2019.04.29 00:05:38 179,A1CC500PV3D01,1,,RETRY,872.043,532.579,885.7478,587.5339,0.1756,0.2169,-0.1241,-0.00886,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.05.38 179\Left.jpg,.\Image\1\Alignment\2019\04\29\00.05.38 179\Right.jpg
2019.04.29 00:05:38 886,A1CC500PV3D01,1,,OK,799.9842,599.6211,799.9232,600.7784,-0.0011,-0.0013,0.0006,-0.00019,1,00:00:00.9640000,.\Image\1\Alignment\2019\04\29\00.05.38 886\Left.jpg,.\Image\1\Alignment\2019\04\29\00.05.38 886\Right.jpg
2019.04.29 00:05:52 540,A1CC500PV3D01,2,,RETRY,773.0037,560.17,779.2438,560.1865,-0.0843,-0.0648,-0.1226,-4E-05,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.05.52 540\Left.jpg,.\Image\2\Alignment\2019\04\29\00.05.52 540\Right.jpg
2019.04.29 00:05:53 524,A1CC500PV3D01,2,,OK,800.0439,599.3931,800.213,599.8273,-0.0011,-0.0005,-0.0012,-0.00012,1,00:00:01.1870000,.\Image\2\Alignment\2019\04\29\00.05.53 524\Left.jpg,.\Image\2\Alignment\2019\04\29\00.05.53 524\Right.jpg
2019.04.29 00:05:58 212,A1CC500PV3D01,1,,RETRY,868.2158,551.1753,881.9871,585.5625,0.1818,0.2234,-0.0982,-0.00555,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.05.58 212\Left.jpg,.\Image\1\Alignment\2019\04\29\00.05.58 212\Right.jpg
2019.04.29 00:05:58 974,A1CC500PV3D01,1,,OK,800.5235,599.1149,800.4046,601.7583,-0.0007,-0.0011,0.0013,-0.00042,1,00:00:01.0680000,.\Image\1\Alignment\2019\04\29\00.05.58 974\Left.jpg,.\Image\1\Alignment\2019\04\29\00.05.58 974\Right.jpg
2019.04.29 00:06:12 786,A1CC500PV3D01,2,,RETRY,816.0261,545.6278,821.9386,565.9191,-0.0067,0.0114,-0.136,-0.00577,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.06.12 786\Left.jpg,.\Image\2\Alignment\2019\04\29\00.06.12 786\Right.jpg
2019.04.29 00:06:13 611,A1CC500PV3D01,2,,OK,799.0836,599.876,799.4676,599.3102,-0.0013,-0.0001,-0.0013,0.00016,1,00:00:01.0400000,.\Image\2\Alignment\2019\04\29\00.06.13 611\Left.jpg,.\Image\2\Alignment\2019\04\29\00.06.13 611\Right.jpg
2019.04.29 00:06:18 422,A1CC500PV3D01,1,,RETRY,867.8648,545.8898,881.5748,604.2755,0.1597,0.2011,-0.0775,-0.0094,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.06.18 422\Left.jpg,.\Image\1\Alignment\2019\04\29\00.06.18 422\Right.jpg
2019.04.29 00:06:19 143,A1CC500PV3D01,1,,OK,800.0656,599.4538,800.0169,600.4015,-0.0006,-0.0008,-0.0002,-0.00015,1,00:00:00.9330000,.\Image\1\Alignment\2019\04\29\00.06.19 143\Left.jpg,.\Image\1\Alignment\2019\04\29\00.06.19 143\Right.jpg
2019.04.29 00:06:33 104,A1CC500PV3D01,2,,RETRY,772.9845,578.5092,778.4989,544.1139,0.009,0.0264,-0.1187,0.00966,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.06.33 104\Left.jpg,.\Image\2\Alignment\2019\04\29\00.06.33 104\Right.jpg
2019.04.29 00:06:33 887,A1CC500PV3D01,2,,OK,799.4207,600.3544,799.5133,599.3879,0.0008,0.0011,-0.0004,0.00027,1,00:00:01.0430000,.\Image\2\Alignment\2019\04\29\00.06.33 887\Left.jpg,.\Image\2\Alignment\2019\04\29\00.06.33 887\Right.jpg
2019.04.29 00:06:38 765,A1CC500PV3D01,1,,RETRY,861.6355,543.9861,875.5584,584.4026,0.156,0.1982,-0.1112,-0.00652,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.06.38 765\Left.jpg,.\Image\1\Alignment\2019\04\29\00.06.38 765\Right.jpg
2019.04.29 00:06:39 676,A1CC500PV3D01,1,,OK,800.7138,598.9389,800.2809,601.1872,0.0002,-0.0011,0.0002,-0.00036,1,00:00:01.1340000,.\Image\1\Alignment\2019\04\29\00.06.39 676\Left.jpg,.\Image\1\Alignment\2019\04\29\00.06.39 676\Right.jpg
2019.04.29 00:06:53 148,A1CC500PV3D01,2,,RETRY,776.3304,570.0639,782.4598,551.9182,-0.0248,-0.0055,-0.1199,0.00508,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.06.53 148\Left.jpg,.\Image\2\Alignment\2019\04\29\00.06.53 148\Right.jpg
2019.04.29 00:06:54 108,A1CC500PV3D01,2,,OK,799.082,599.9934,799.1165,599.267,-0.0009,-0.0008,-0.0011,0.00021,1,00:00:01.0770000,.\Image\2\Alignment\2019\04\29\00.06.54 108\Left.jpg,.\Image\2\Alignment\2019\04\29\00.06.54 108\Right.jpg
2019.04.29 00:06:58 974,A1CC500PV3D01,1,,RETRY,878.1141,543.7478,891.9343,597.4278,0.1956,0.2372,-0.0914,-0.00865,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.06.58 974\Left.jpg,.\Image\1\Alignment\2019\04\29\00.06.58 974\Right.jpg
2019.04.29 00:06:59 711,A1CC500PV3D01,1,,OK,800.0741,599.3931,800.1369,600.5818,-0.0008,-0.0006,0,-0.00019,1,00:00:01.0040000,.\Image\1\Alignment\2019\04\29\00.06.59 711\Left.jpg,.\Image\1\Alignment\2019\04\29\00.06.59 711\Right.jpg
2019.04.29 00:07:13 197,A1CC500PV3D01,2,,RETRY,779.0575,560.9093,785.1256,537.1446,-0.0014,0.0176,-0.1565,0.00664,1,00:00:00,.\Image\2\Alignment\2019\04\29\00.07.13 197\Left.jpg,.\Image\2\Alignment\2019\04\29\00.07.13 197\Right.jpg
2019.04.29 00:07:13 772,A1CC500PV3D01,2,,OK,801.036,598.9673,801.19,600.1324,0,0.0005,-0.0014,-0.00033,1,00:00:00.7130000,.\Image\2\Alignment\2019\04\29\00.07.13 772\Left.jpg,.\Image\2\Alignment\2019\04\29\00.07.13 772\Right.jpg
2019.04.29 00:07:19 121,A1CC500PV3D01,1,,RETRY,871.6257,548.6809,885.6069,597.2348,0.18,0.2222,-0.0841,-0.00782,1,00:00:00,.\Image\1\Alignment\2019\04\29\00.07.19 121\Left.jpg,.\Image\1\Alignment\2019\04\29\00.07.19 121\Right.jpg
