DATETIME,RECIPE,STAGE,ITEM,RESULT,ALIGNMENT_VIEW_LEFT_X,ALIGNMENT_VIEW_LEFT_Y,ALIGNMENT_VIEW_RIGHT_X,ALIGNMENT_VIEW_RIGHT_Y,ALIGNMENT_EQUIP_LEFT_X,ALIGNMENT_EQUIP_RIGHT_X,ALIGNMENT_EQUIP_Y,ALIGNMENT_EQUIP_T,RETRY,TIME_ELAPSED,LEFT_FILE,RIGHT_FILE
2019.04.13 00:01:32 790,A1CC500PV4D01,1,,RETRY,822.8053,497.2852,827.33,506.2654,0.0627,0.0762,-0.3046,-0.00152,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.01.32 790\Left.jpg,.\Image\1\Alignment\2019\04\13\00.01.32 790\Right.jpg
2019.04.13 00:01:33 108,A1CC500PV4D01,2,,RETRY,614.0398,578.1052,624.8597,637.068,-0.7344,-0.6993,0.0238,-0.01663,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.01.33 108\Left.jpg,.\Image\2\Alignment\2019\04\13\00.01.33 108\Right.jpg
2019.04.13 00:01:33 442,A1CC500PV4D01,1,,OK,799.0893,601.0653,798.9459,599.0202,-0.001,-0.0015,0.0001,0.00033,1,00:00:00.8010000,.\Image\1\Alignment\2019\04\13\00.01.33 442\Left.jpg,.\Image\1\Alignment\2019\04\13\00.01.33 442\Right.jpg
2019.04.13 00:01:34 052,A1CC500PV4D01,2,,OK,799.6009,600.3232,799.6386,598.9771,0.0024,0.0025,-0.0011,0.00038,1,00:00:01.2540000,.\Image\2\Alignment\2019\04\13\00.01.34 052\Left.jpg,.\Image\2\Alignment\2019\04\13\00.01.34 052\Right.jpg
2019.04.13 00:01:49 784,A1CC500PV4D01,1,,RETRY,834.5556,503.5195,838.4171,553.4998,0.0634,0.0747,-0.2218,-0.00808,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.01.49 784\Left.jpg,.\Image\1\Alignment\2019\04\13\00.01.49 784\Right.jpg
2019.04.13 00:01:50 016,A1CC500PV4D01,2,,RETRY,587.9014,593.0667,598.851,655.2527,-0.8236,-0.7879,0.0749,-0.01752,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.01.50 016\Left.jpg,.\Image\2\Alignment\2019\04\13\00.01.50 016\Right.jpg
2019.04.13 00:01:50 412,A1CC500PV4D01,1,,OK,798.8485,601.5274,798.5159,598.6709,-0.0011,-0.0021,0.0003,0.00046,1,00:00:00.8010000,.\Image\1\Alignment\2019\04\13\00.01.50 412\Left.jpg,.\Image\1\Alignment\2019\04\13\00.01.50 412\Right.jpg
2019.04.13 00:01:50 542,A1CC500PV4D01,2,,OK,801.3006,599.1311,801.5021,600.3478,0.0007,0.0013,-0.0008,-0.00035,1,00:00:00.7950000,.\Image\2\Alignment\2019\04\13\00.01.50 542\Left.jpg,.\Image\2\Alignment\2019\04\13\00.01.50 542\Right.jpg
2019.04.13 00:02:06 227,A1CC500PV4D01,1,,RETRY,827.5359,515.4336,831.5543,545.555,0.059,0.0709,-0.2156,-0.00489,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.02.06 227\Left.jpg,.\Image\1\Alignment\2019\04\13\00.02.06 227\Right.jpg
2019.04.13 00:02:06 313,A1CC500PV4D01,2,,RETRY,617.5392,589.1761,627.908,654.8545,-0.7417,-0.7079,0.0682,-0.01851,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.02.06 313\Left.jpg,.\Image\2\Alignment\2019\04\13\00.02.06 313\Right.jpg
2019.04.13 00:02:07 132,A1CC500PV4D01,2,,OK,799.6416,600.2307,799.7113,599.9121,-0.0002,0,0.0002,9E-05,1,00:00:00.9560000,.\Image\2\Alignment\2019\04\13\00.02.07 132\Left.jpg,.\Image\2\Alignment\2019\04\13\00.02.07 132\Right.jpg
2019.04.13 00:02:07 393,A1CC500PV4D01,1,,OK,799.1084,600.4412,799.1315,597.7472,-0.0004,-0.0003,-0.0028,0.00043,1,00:00:01.4600000,.\Image\1\Alignment\2019\04\13\00.02.07 393\Left.jpg,.\Image\1\Alignment\2019\04\13\00.02.07 393\Right.jpg
2019.04.13 00:02:22 650,A1CC500PV4D01,1,,RETRY,831.9585,497.2171,836.478,531.2637,0.0693,0.0826,-0.266,-0.00553,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.02.22 650\Left.jpg,.\Image\1\Alignment\2019\04\13\00.02.22 650\Right.jpg
2019.04.13 00:02:22 920,A1CC500PV4D01,2,,RETRY,625.9149,591.1898,636.8518,659.3274,-0.7225,-0.687,0.0781,-0.01921,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.02.22 920\Left.jpg,.\Image\2\Alignment\2019\04\13\00.02.22 920\Right.jpg
2019.04.13 00:02:23 294,A1CC500PV4D01,1,,OK,799.1952,601.3572,799.2019,599.4514,-0.0008,-0.0008,0.0013,0.00031,1,00:00:00.7580000,.\Image\1\Alignment\2019\04\13\00.02.23 294\Left.jpg,.\Image\1\Alignment\2019\04\13\00.02.23 294\Right.jpg
2019.04.13 00:02:23 479,A1CC500PV4D01,2,,OK,800.5517,600.1906,800.0934,600.3972,0.0011,-0.0003,0.0009,-6E-05,1,00:00:00.8170000,.\Image\2\Alignment\2019\04\13\00.02.23 479\Left.jpg,.\Image\2\Alignment\2019\04\13\00.02.23 479\Right.jpg
2019.04.13 00:02:39 086,A1CC500PV4D01,1,,RETRY,836.4484,483.3488,840.7395,538.6012,0.0646,0.0771,-0.2762,-0.00894,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.02.39 086\Left.jpg,.\Image\1\Alignment\2019\04\13\00.02.39 086\Right.jpg
2019.04.13 00:02:39 179,A1CC500PV4D01,2,,RETRY,587.9974,598.0384,598.8972,649.4428,-0.794,-0.7585,0.0736,-0.01447,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.02.39 179\Left.jpg,.\Image\2\Alignment\2019\04\13\00.02.39 179\Right.jpg
2019.04.13 00:02:40 194,A1CC500PV4D01,2,,OK,799.5231,599.2897,799.7801,599.4471,-0.0019,-0.0011,-0.0019,-5E-05,1,00:00:01.0960000,.\Image\2\Alignment\2019\04\13\00.02.40 194\Left.jpg,.\Image\2\Alignment\2019\04\13\00.02.40 194\Right.jpg
2019.04.13 00:02:40 425,A1CC500PV4D01,1,,OK,799.4781,600.098,799.7735,598.6918,-0.0004,0.0005,-0.0019,0.00023,1,00:00:01.5630000,.\Image\1\Alignment\2019\04\13\00.02.40 425\Left.jpg,.\Image\1\Alignment\2019\04\13\00.02.40 425\Right.jpg
2019.04.13 00:02:55 699,A1CC500PV4D01,2,,RETRY,596.4279,596.0981,607.7121,657.765,-0.7958,-0.7592,0.0834,-0.01737,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.02.55 699\Left.jpg,.\Image\2\Alignment\2019\04\13\00.02.55 699\Right.jpg
2019.04.13 00:02:56 242,A1CC500PV4D01,2,,OK,801.0707,600.3126,800.6728,600.7814,0.002,0.0008,0.0017,-0.00013,1,00:00:00.6840000,.\Image\2\Alignment\2019\04\13\00.02.56 242\Left.jpg,.\Image\2\Alignment\2019\04\13\00.02.56 242\Right.jpg
2019.04.13 00:03:02 000,A1CC500PV4D01,1,,RETRY,834.4386,496.3184,838.2169,520.6471,0.0855,0.0965,-0.2838,-0.00398,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.03.02 000\Left.jpg,.\Image\1\Alignment\2019\04\13\00.03.02 000\Right.jpg
2019.04.13 00:03:02 708,A1CC500PV4D01,1,,OK,799.1784,600.7502,799.163,598.4929,-0.0006,-0.0006,-0.0012,0.00036,1,00:00:00.8690000,.\Image\1\Alignment\2019\04\13\00.03.02 708\Left.jpg,.\Image\1\Alignment\2019\04\13\00.03.02 708\Right.jpg
2019.04.13 00:03:17 125,A1CC500PV4D01,2,,RETRY,604.1666,593.5383,614.9896,661.8976,-0.7901,-0.7549,0.0858,-0.01926,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.03.17 125\Left.jpg,.\Image\2\Alignment\2019\04\13\00.03.17 125\Right.jpg
2019.04.13 00:03:18 031,A1CC500PV4D01,1,,RETRY,834.5785,486.9717,838.4428,525.9101,0.0731,0.0843,-0.2902,-0.00632,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.03.18 031\Left.jpg,.\Image\1\Alignment\2019\04\13\00.03.18 031\Right.jpg
2019.04.13 00:03:18 148,A1CC500PV4D01,2,,OK,800.1468,600.551,800.0979,600.7455,-0.0001,-0.0002,0.002,-5E-05,1,00:00:01.2250000,.\Image\2\Alignment\2019\04\13\00.03.18 148\Left.jpg,.\Image\2\Alignment\2019\04\13\00.03.18 148\Right.jpg
2019.04.13 00:03:19 112,A1CC500PV4D01,1,,OK,799.0983,600.0629,799.7079,597.9867,-0.001,0.0009,-0.003,0.00033,1,00:00:01.2640000,.\Image\1\Alignment\2019\04\13\00.03.19 112\Left.jpg,.\Image\1\Alignment\2019\04\13\00.03.19 112\Right.jpg
2019.04.13 00:03:33 608,A1CC500PV4D01,2,,RETRY,581.3099,593.9614,591.7353,649.3211,-0.8254,-0.7913,0.0671,-0.01558,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.03.33 608\Left.jpg,.\Image\2\Alignment\2019\04\13\00.03.33 608\Right.jpg
2019.04.13 00:03:34 007,A1CC500PV4D01,1,,RETRY,858.6674,490.7125,863.4768,554.8704,0.1259,0.1398,-0.2395,-0.01036,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.03.34 007\Left.jpg,.\Image\1\Alignment\2019\04\13\00.03.34 007\Right.jpg
2019.04.13 00:03:34 236,A1CC500PV4D01,2,,OK,800.6038,600.029,800.9004,600.4554,0.0007,0.0016,0.0007,-0.00012,1,00:00:00.7700000,.\Image\2\Alignment\2019\04\13\00.03.34 236\Left.jpg,.\Image\2\Alignment\2019\04\13\00.03.34 236\Right.jpg
2019.04.13 00:03:35 076,A1CC500PV4D01,1,,OK,799.4353,599.5684,799.8196,597.7887,-0.0002,0.001,-0.0041,0.00028,1,00:00:01.2380000,.\Image\1\Alignment\2019\04\13\00.03.35 076\Left.jpg,.\Image\1\Alignment\2019\04\13\00.03.35 076\Right.jpg
2019.04.13 00:03:50 074,A1CC500PV4D01,1,,RETRY,837.9543,525.092,841.9033,546.9119,0.0987,0.1102,-0.1985,-0.00356,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.03.50 074\Left.jpg,.\Image\1\Alignment\2019\04\13\00.03.50 074\Right.jpg
2019.04.13 00:03:50 236,A1CC500PV4D01,2,,RETRY,609.3875,573.113,620.6096,639.1343,-0.7679,-0.7316,0.0193,-0.01862,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.03.50 236\Left.jpg,.\Image\2\Alignment\2019\04\13\00.03.50 236\Right.jpg
2019.04.13 00:03:51 046,A1CC500PV4D01,2,,OK,799.7106,599.6856,799.37,598.5596,0.0022,0.0011,-0.0027,0.00032,1,00:00:00.9750000,.\Image\2\Alignment\2019\04\13\00.03.51 046\Left.jpg,.\Image\2\Alignment\2019\04\13\00.03.51 046\Right.jpg
2019.04.13 00:03:51 201,A1CC500PV4D01,1,,OK,798.8554,600.7709,799.2467,597.8635,-0.001,0.0002,-0.0021,0.00047,1,00:00:01.3250000,.\Image\1\Alignment\2019\04\13\00.03.51 201\Left.jpg,.\Image\1\Alignment\2019\04\13\00.03.51 201\Right.jpg
2019.04.13 00:04:06 537,A1CC500PV4D01,1,,RETRY,834.1885,523.8447,838.021,527.3385,0.103,0.1143,-0.2307,-0.00062,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.04.06 537\Left.jpg,.\Image\1\Alignment\2019\04\13\00.04.06 537\Right.jpg
2019.04.13 00:04:06 880,A1CC500PV4D01,2,,RETRY,592.683,589.5157,603.6104,637.2722,-0.7698,-0.7342,0.0417,-0.01344,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.04.06 880\Left.jpg,.\Image\2\Alignment\2019\04\13\00.04.06 880\Right.jpg
2019.04.13 00:04:07 157,A1CC500PV4D01,1,,OK,800.2183,598.5988,799.4508,600.2296,-0.0008,-0.0031,-0.0018,-0.00026,1,00:00:00.7300000,.\Image\1\Alignment\2019\04\13\00.04.07 157\Left.jpg,.\Image\1\Alignment\2019\04\13\00.04.07 157\Right.jpg
2019.04.13 00:04:07 552,A1CC500PV4D01,2,,OK,801.127,599.3932,800.5446,599.9228,0.002,0.0002,-0.0011,-0.00015,1,00:00:00.8290000,.\Image\2\Alignment\2019\04\13\00.04.07 552\Left.jpg,.\Image\2\Alignment\2019\04\13\00.04.07 552\Right.jpg
2019.04.13 00:04:23 035,A1CC500PV4D01,1,,RETRY,854.0608,505.1614,858.4832,574.839,0.1069,0.1196,-0.1862,-0.01123,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.04.23 035\Left.jpg,.\Image\1\Alignment\2019\04\13\00.04.23 035\Right.jpg
2019.04.13 00:04:23 371,A1CC500PV4D01,2,,RETRY,614.4516,579.1594,625.8522,642.2021,-0.7442,-0.7073,0.0333,-0.01778,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.04.23 371\Left.jpg,.\Image\2\Alignment\2019\04\13\00.04.23 371\Right.jpg
2019.04.13 00:04:23 706,A1CC500PV4D01,1,,OK,799.7737,600.2058,799.0725,599.9401,-0.0005,-0.0026,0.0002,4E-05,1,00:00:00.8260000,.\Image\1\Alignment\2019\04\13\00.04.23 706\Left.jpg,.\Image\1\Alignment\2019\04\13\00.04.23 706\Right.jpg
2019.04.13 00:04:24 286,A1CC500PV4D01,2,,OK,800.4267,599.0709,799.9807,598.9927,0.0015,0.0001,-0.003,2E-05,1,00:00:01.2070000,.\Image\2\Alignment\2019\04\13\00.04.24 286\Left.jpg,.\Image\2\Alignment\2019\04\13\00.04.24 286\Right.jpg
2019.04.13 00:04:39 813,A1CC500PV4D01,1,,RETRY,848.1381,506.669,852.3382,537.9648,0.122,0.1342,-0.2409,-0.00509,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.04.39 813\Left.jpg,.\Image\1\Alignment\2019\04\13\00.04.39 813\Right.jpg
2019.04.13 00:04:40 090,A1CC500PV4D01,2,,RETRY,621.2678,574.8607,632.0353,641.9178,-0.7341,-0.6992,0.0262,-0.01892,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.04.40 090\Left.jpg,.\Image\2\Alignment\2019\04\13\00.04.40 090\Right.jpg
2019.04.13 00:04:40 460,A1CC500PV4D01,1,,OK,799.193,601.1397,799.0904,599.1561,-0.0008,-0.0011,0.0005,0.00032,1,00:00:00.8180000,.\Image\1\Alignment\2019\04\13\00.04.40 460\Left.jpg,.\Image\1\Alignment\2019\04\13\00.04.40 460\Right.jpg
2019.04.13 00:04:41 103,A1CC500PV4D01,2,,OK,800.1806,600.5541,799.5625,600.1585,0.0016,-0.0003,0.0011,0.00011,1,00:00:01.2320000,.\Image\2\Alignment\2019\04\13\00.04.41 103\Left.jpg,.\Image\2\Alignment\2019\04\13\00.04.41 103\Right.jpg
2019.04.13 00:04:57 013,A1CC500PV4D01,1,,RETRY,829.6547,530.1009,833.9323,561.6679,0.0644,0.0771,-0.1679,-0.00511,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.04.57 013\Left.jpg,.\Image\1\Alignment\2019\04\13\00.04.57 013\Right.jpg
2019.04.13 00:04:57 155,A1CC500PV4D01,2,,RETRY,603.8666,570.4273,614.3712,636.0617,-0.7839,-0.7498,0.0104,-0.01851,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.04.57 155\Left.jpg,.\Image\2\Alignment\2019\04\13\00.04.57 155\Right.jpg
2019.04.13 00:04:57 571,A1CC500PV4D01,1,,OK,799.517,600.224,799.1268,599.243,-0.0006,-0.0018,-0.0008,0.00016,1,00:00:00.7490000,.\Image\1\Alignment\2019\04\13\00.04.57 571\Left.jpg,.\Image\1\Alignment\2019\04\13\00.04.57 571\Right.jpg
2019.04.13 00:04:58 125,A1CC500PV4D01,2,,OK,799.5595,599.4825,799.9346,599.3591,-0.001,0.0001,-0.0018,3E-05,1,00:00:01.1350000,.\Image\2\Alignment\2019\04\13\00.04.58 125\Left.jpg,.\Image\2\Alignment\2019\04\13\00.04.58 125\Right.jpg
2019.04.13 00:05:14 049,A1CC500PV4D01,1,,RETRY,840.1754,482.6196,844.4954,525.6306,0.0869,0.0995,-0.2974,-0.00698,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.05.14 049\Left.jpg,.\Image\1\Alignment\2019\04\13\00.05.14 049\Right.jpg
2019.04.13 00:05:14 165,A1CC500PV4D01,2,,RETRY,634.0839,589.5474,644.8256,651.653,-0.6809,-0.6462,0.0638,-0.01751,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.05.14 165\Left.jpg,.\Image\2\Alignment\2019\04\13\00.05.14 165\Right.jpg
2019.04.13 00:05:14 711,A1CC500PV4D01,1,,OK,798.9214,600.8988,798.9824,598.4855,-0.0012,-0.001,-0.001,0.00039,1,00:00:00.8440000,.\Image\1\Alignment\2019\04\13\00.05.14 711\Left.jpg,.\Image\1\Alignment\2019\04\13\00.05.14 711\Right.jpg
2019.04.13 00:05:15 229,A1CC500PV4D01,2,,OK,799.9556,599.7112,799.7006,599.1108,0.0015,0.0007,-0.0018,0.00017,1,00:00:01.2100000,.\Image\2\Alignment\2019\04\13\00.05.15 229\Left.jpg,.\Image\2\Alignment\2019\04\13\00.05.15 229\Right.jpg
2019.04.13 00:05:30 817,A1CC500PV4D01,1,,RETRY,843.4532,524.0254,847.7067,546.2569,0.1155,0.1279,-0.2012,-0.00362,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.05.30 817\Left.jpg,.\Image\1\Alignment\2019\04\13\00.05.30 817\Right.jpg
2019.04.13 00:05:31 025,A1CC500PV4D01,2,,RETRY,593.663,585.666,603.8887,645.9752,-0.8008,-0.7674,0.0492,-0.01699,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.05.31 025\Left.jpg,.\Image\2\Alignment\2019\04\13\00.05.31 025\Right.jpg
2019.04.13 00:05:31 472,A1CC500PV4D01,1,,OK,799.0672,600.9583,798.9431,599.0269,-0.0012,-0.0016,0,0.00031,1,00:00:00.7180000,.\Image\1\Alignment\2019\04\13\00.05.31 472\Left.jpg,.\Image\1\Alignment\2019\04\13\00.05.31 472\Right.jpg
2019.04.13 00:05:31 618,A1CC500PV4D01,2,,OK,800.4627,600.1328,800.919,600.4874,0.0005,0.0019,0.001,-0.0001,1,00:00:00.7870000,.\Image\2\Alignment\2019\04\13\00.05.31 618\Left.jpg,.\Image\2\Alignment\2019\04\13\00.05.31 618\Right.jpg
2019.04.13 00:05:59 397,A1CC500PV4D01,1,,RETRY,839.0134,508.9506,843.373,534.8388,0.0984,0.1111,-0.2422,-0.00422,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.05.59 397\Left.jpg,.\Image\1\Alignment\2019\04\13\00.05.59 397\Right.jpg
2019.04.13 00:05:59 530,A1CC500PV4D01,2,,RETRY,608.3142,608.697,619.0507,657.4805,-0.7241,-0.6892,0.1023,-0.01372,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.05.59 530\Left.jpg,.\Image\2\Alignment\2019\04\13\00.05.59 530\Right.jpg
2019.04.13 00:06:00 036,A1CC500PV4D01,2,,OK,800.274,600.6167,800.1477,600.3348,0.0016,0.0012,0.0015,8E-05,1,00:00:00.6360000,.\Image\2\Alignment\2019\04\13\00.06.00 036\Left.jpg,.\Image\2\Alignment\2019\04\13\00.06.00 036\Right.jpg
2019.04.13 00:06:00 255,A1CC500PV4D01,1,,OK,799.4635,600.2353,799.6138,599.1019,-0.0007,-0.0002,-0.001,0.00018,1,00:00:00.9930000,.\Image\1\Alignment\2019\04\13\00.06.00 255\Left.jpg,.\Image\1\Alignment\2019\04\13\00.06.00 255\Right.jpg
2019.04.13 00:06:15 625,A1CC500PV4D01,1,,RETRY,844.1173,500.0132,848.5471,538.0229,0.1036,0.1165,-0.2512,-0.00617,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.06.15 625\Left.jpg,.\Image\1\Alignment\2019\04\13\00.06.15 625\Right.jpg
2019.04.13 00:06:15 773,A1CC500PV4D01,2,,RETRY,607.4774,578.2844,618.1887,639.3819,-0.7604,-0.7256,0.0276,-0.01723,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.06.15 773\Left.jpg,.\Image\2\Alignment\2019\04\13\00.06.15 773\Right.jpg
2019.04.13 00:06:16 253,A1CC500PV4D01,1,,OK,798.6771,601.3474,798.8645,598.6758,-0.0018,-0.0012,0,0.00043,1,00:00:00.8820000,.\Image\1\Alignment\2019\04\13\00.06.16 253\Left.jpg,.\Image\1\Alignment\2019\04\13\00.06.16 253\Right.jpg
2019.04.13 00:06:16 421,A1CC500PV4D01,2,,OK,800.8981,599.623,800.9862,600.3737,0.0007,0.001,0,-0.00021,1,00:00:00.8070000,.\Image\2\Alignment\2019\04\13\00.06.16 421\Left.jpg,.\Image\2\Alignment\2019\04\13\00.06.16 421\Right.jpg
2019.04.13 00:06:32 082,A1CC500PV4D01,1,,RETRY,847.9913,498.9009,852.2871,561.3662,0.0943,0.1067,-0.2168,-0.01008,1,00:00:00,.\Image\1\Alignment\2019\04\13\00.06.32 082\Left.jpg,.\Image\1\Alignment\2019\04\13\00.06.32 082\Right.jpg
2019.04.13 00:06:32 209,A1CC500PV4D01,2,,RETRY,605.2918,576.796,616.7747,638.6371,-0.7692,-0.732,0.0242,-0.01744,1,00:00:00,.\Image\2\Alignment\2019\04\13\00.06.32 209\Left.jpg,.\Image\2\Alignment\2019\04\13\00.06.32 209\Right.jpg
