DATETIME,RECIPE,STAGE,ITEM,RESULT,ALIGNMENT_VIEW_LEFT_X,ALIGNMENT_VIEW_LEFT_Y,ALIGNMENT_VIEW_RIGHT_X,ALIGNMENT_VIEW_RIGHT_Y,ALIGNMENT_EQUIP_LEFT_X,ALIGNMENT_EQUIP_RIGHT_X,ALIGNMENT_EQUIP_Y,ALIGNMENT_EQUIP_T,RETRY,TIME_ELAPSED,LEFT_FILE,RIGHT_FILE
STRING,STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,INT,STRING,STRING,STRING
2019.04.12 08:35:55 186,A1CC500PV4D01,2,,RETRY,617.8031,595.5632,629.5476,643.7359,-0.6933,-0.6554,0.0609,-0.01356,1,00:00:00,.\Image\2\Alignment\2019\04\12\08.35.55 186\Left.jpg,.\Image\2\Alignment\2019\04\12\08.35.55 186\Right.jpg
2019.04.12 08:35:55 725,A1CC500PV4D01,1,,OK,798.8942,600.951,799.1929,599.6683,-0.0023,-0.0014,0.001,0.00021,1,00:00:00.8710000,.\Image\1\Alignment\2019\04\12\08.35.55 725\Left.jpg,.\Image\1\Alignment\2019\04\12\08.35.55 725\Right.jpg
2019.04.12 08:35:55 847,A1CC500PV4D01,2,,OK,800.6533,600.0403,800.0955,600.1388,0.0018,0,0.0003,-3E-05,1,00:00:00.8070000,.\Image\2\Alignment\2019\04\12\08.35.55 847\Left.jpg,.\Image\2\Alignment\2019\04\12\08.35.55 847\Right.jpg
2019.04.12 08:36:11 445,A1CC500PV4D01,1,,RETRY,849.4948,525.3232,854.4501,580.2107,0.1057,0.1202,-0.1466,-0.00885,1,00:00:00,.\Image\1\Alignment\2019\04\12\08.36.11 445\Left.jpg,.\Image\1\Alignment\2019\04\12\08.36.11 445\Right.jpg
2019.04.12 08:36:11 695,A1CC500PV4D01,2,,RETRY,600.9894,604.0118,612.1659,653.4463,-0.7485,-0.7122,0.0889,-0.01391,1,00:00:00,.\Image\2\Alignment\2019\04\12\08.36.11 695\Left.jpg,.\Image\2\Alignment\2019\04\12\08.36.11 695\Right.jpg
2019.04.12 08:36:12 287,A1CC500PV4D01,2,,OK,799.6584,600.3279,799.6072,599.3934,0.0015,0.0013,-0.0004,0.00026,1,00:00:00.8240000,.\Image\2\Alignment\2019\04\12\08.36.12 287\Left.jpg,.\Image\2\Alignment\2019\04\12\08.36.12 287\Right.jpg
2019.04.12 08:36:12 604,A1CC500PV4D01,1,,OK,799.3749,601.0084,799.4901,599.0334,-0.0002,0.0002,0.0001,0.00032,1,00:00:01.2630000,.\Image\1\Alignment\2019\04\12\08.36.12 604\Left.jpg,.\Image\1\Alignment\2019\04\12\08.36.12 604\Right.jpg
2019.04.12 08:36:27 967,A1CC500PV4D01,1,,RETRY,818.5579,528.7897,823.401,565.7883,0.0251,0.0397,-0.1635,-0.00598,1,00:00:00,.\Image\1\Alignment\2019\04\12\08.36.27 967\Left.jpg,.\Image\1\Alignment\2019\04\12\08.36.27 967\Right.jpg
2019.04.12 08:36:28 192,A1CC500PV4D01,2,,RETRY,619.8534,593.4897,631.0817,632.0222,-0.6609,-0.6246,0.0396,-0.01084,1,00:00:00,.\Image\2\Alignment\2019\04\12\08.36.28 192\Left.jpg,.\Image\2\Alignment\2019\04\12\08.36.28 192\Right.jpg
2019.04.12 08:36:28 565,A1CC500PV4D01,1,,RETRY,798.6509,602.065,798.4924,598.0654,-0.0007,-0.0012,0.0002,0.00064,2,00:00:00,.\Image\1\Alignment\2019\04\12\08.36.28 565\Left.jpg,.\Image\1\Alignment\2019\04\12\08.36.28 565\Right.jpg
