DATETIME,RECIPE,STAGE,ITEM,RESULT,ALIGNMENT_VIEW_LEFT_X,ALIGNMENT_VIEW_LEFT_Y,ALIGNMENT_VIEW_RIGHT_X,ALIGNMENT_VIEW_RIGHT_Y,ALIGNMENT_EQUIP_LEFT_X,ALIGNMENT_EQUIP_RIGHT_X,ALIGNMENT_EQUIP_Y,ALIGNMENT_EQUIP_T,RETRY,TIME_ELAPSED,LEFT_FILE,RIGHT_FILE
2019.04.09 00:00:54 738,A1CC500PV3D01,2,,RETRY,658.6517,568.0974,667.4643,643.7536,-0.6413,-0.6122,0.0152,-0.0213,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.00.54 738\Left.jpg,.\Image\2\Alignment\2019\04\09\00.00.54 738\Right.jpg
2019.04.09 00:00:55 395,A1CC500PV3D01,1,,OK,800.1287,599.7578,800.1619,600.7104,-0.0004,-0.0003,0.0007,-0.00015,1,00:00:01.2940000,.\Image\1\Alignment\2019\04\09\00.00.55 395\Left.jpg,.\Image\1\Alignment\2019\04\09\00.00.55 395\Right.jpg
2019.04.09 00:00:55 645,A1CC500PV3D01,2,,OK,801.2343,601.0802,800.4028,602.6817,-0.0005,-0.0031,0.0057,-0.00045,1,00:00:01.3590000,.\Image\2\Alignment\2019\04\09\00.00.55 645\Left.jpg,.\Image\2\Alignment\2019\04\09\00.00.55 645\Right.jpg
2019.04.09 00:01:12 407,A1CC500PV3D01,1,,RETRY,858.7524,513.0727,869.8617,585.6083,0.1188,0.1524,-0.1573,-0.01174,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.01.12 407\Left.jpg,.\Image\1\Alignment\2019\04\09\00.01.12 407\Right.jpg
2019.04.09 00:01:12 667,A1CC500PV3D01,2,,RETRY,648.3792,562.8314,656.8907,640.5803,-0.6787,-0.6505,0.0022,-0.0219,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.01.12 667\Left.jpg,.\Image\2\Alignment\2019\04\09\00.01.12 667\Right.jpg
2019.04.09 00:01:13 177,A1CC500PV3D01,1,,OK,799.907,599.7305,800.0794,600.0803,-0.0006,-0.0001,-0.0003,-6E-05,1,00:00:00.9810000,.\Image\1\Alignment\2019\04\09\00.01.13 177\Left.jpg,.\Image\1\Alignment\2019\04\09\00.01.13 177\Right.jpg
2019.04.09 00:01:13 460,A1CC500PV3D01,2,,OK,800.1792,601.3371,799.7898,601.8958,-0.0009,-0.0021,0.0049,-0.00016,1,00:00:01.0730000,.\Image\2\Alignment\2019\04\09\00.01.13 460\Left.jpg,.\Image\2\Alignment\2019\04\09\00.01.13 460\Right.jpg
2019.04.09 00:01:30 958,A1CC500PV3D01,1,,RETRY,853.0564,506.3198,864.6338,572.4865,0.1066,0.1417,-0.1881,-0.01072,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.01.30 958\Left.jpg,.\Image\1\Alignment\2019\04\09\00.01.30 958\Right.jpg
2019.04.09 00:01:31 185,A1CC500PV3D01,2,,RETRY,673.8226,560.6648,682.4684,642.9841,-0.6126,-0.5842,0.0023,-0.02319,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.01.31 185\Left.jpg,.\Image\2\Alignment\2019\04\09\00.01.31 185\Right.jpg
2019.04.09 00:01:31 550,A1CC500PV3D01,1,,OK,799.9591,599.8256,799.2348,599.9571,-0.0002,-0.0025,-0.0003,-2E-05,1,00:00:00.8370000,.\Image\1\Alignment\2019\04\09\00.01.31 550\Left.jpg,.\Image\1\Alignment\2019\04\09\00.01.31 550\Right.jpg
2019.04.09 00:01:32 194,A1CC500PV3D01,2,,OK,799.7147,601.2676,799.4583,601.8485,-0.0024,-0.0032,0.0048,-0.00016,1,00:00:01.3060000,.\Image\2\Alignment\2019\04\09\00.01.32 194\Left.jpg,.\Image\2\Alignment\2019\04\09\00.01.32 194\Right.jpg
2019.04.09 00:01:50 596,A1CC500PV3D01,1,,RETRY,856.673,505.2315,868.4284,564.3616,0.124,0.1596,-0.2024,-0.00959,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.01.50 596\Left.jpg,.\Image\1\Alignment\2019\04\09\00.01.50 596\Right.jpg
2019.04.09 00:01:50 773,A1CC500PV3D01,2,,RETRY,652.0946,573.235,661.1567,645.2907,-0.6517,-0.6218,0.0257,-0.02028,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.01.50 773\Left.jpg,.\Image\2\Alignment\2019\04\09\00.01.50 773\Right.jpg
2019.04.09 00:01:51 361,A1CC500PV3D01,1,,OK,799.4107,600.788,799.2651,599.1769,-0.0004,-0.0009,-0.0001,0.00026,1,00:00:01.0010000,.\Image\1\Alignment\2019\04\09\00.01.51 361\Left.jpg,.\Image\1\Alignment\2019\04\09\00.01.51 361\Right.jpg
2019.04.09 00:01:51 540,A1CC500PV3D01,2,,OK,800.5041,600.6126,800.0814,601.3708,-0.0005,-0.0018,0.003,-0.00021,1,00:00:01.0010000,.\Image\2\Alignment\2019\04\09\00.01.51 540\Left.jpg,.\Image\2\Alignment\2019\04\09\00.01.51 540\Right.jpg
2019.04.09 00:02:10 798,A1CC500PV3D01,1,,RETRY,853.8194,498.5045,865.0201,566.3267,0.1075,0.1414,-0.2098,-0.01099,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.02.10 798\Left.jpg,.\Image\1\Alignment\2019\04\09\00.02.10 798\Right.jpg
2019.04.09 00:02:10 976,A1CC500PV3D01,2,,RETRY,644.3355,572.0138,652.963,641.3856,-0.6684,-0.6398,0.0179,-0.01953,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.02.10 976\Left.jpg,.\Image\2\Alignment\2019\04\09\00.02.10 976\Right.jpg
2019.04.09 00:02:11 588,A1CC500PV3D01,1,,OK,799.6938,599.849,799.8175,599.2033,-0.0004,0,-0.0015,0.0001,1,00:00:01.0210000,.\Image\1\Alignment\2019\04\09\00.02.11 588\Left.jpg,.\Image\1\Alignment\2019\04\09\00.02.11 588\Right.jpg
2019.04.09 00:02:11 685,A1CC500PV3D01,2,,OK,800.7855,600.9035,800.2524,602.0173,-0.0006,-0.0022,0.0044,-0.00031,1,00:00:01.0010000,.\Image\2\Alignment\2019\04\09\00.02.11 685\Left.jpg,.\Image\2\Alignment\2019\04\09\00.02.11 685\Right.jpg
2019.04.09 00:02:28 794,A1CC500PV3D01,1,,RETRY,856.5392,508.2656,867.9705,561.8125,0.1285,0.1631,-0.2016,-0.00869,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.02.28 794\Left.jpg,.\Image\1\Alignment\2019\04\09\00.02.28 794\Right.jpg
2019.04.09 00:02:29 010,A1CC500PV3D01,2,,RETRY,644.6476,565.0707,653.1615,640.0037,-0.6825,-0.6543,0.0049,-0.0211,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.02.29 010\Left.jpg,.\Image\2\Alignment\2019\04\09\00.02.29 010\Right.jpg
2019.04.09 00:02:29 435,A1CC500PV3D01,1,,OK,799.5805,600.1539,799.1959,599.2829,-0.0005,-0.0017,-0.0009,0.00014,1,00:00:00.8740000,.\Image\1\Alignment\2019\04\09\00.02.29 435\Left.jpg,.\Image\1\Alignment\2019\04\09\00.02.29 435\Right.jpg
2019.04.09 00:02:29 768,A1CC500PV3D01,2,,OK,800.5126,600.9593,799.9983,601.2624,0.0008,-0.0008,0.0034,-8E-05,1,00:00:01.0010000,.\Image\2\Alignment\2019\04\09\00.02.29 768\Left.jpg,.\Image\2\Alignment\2019\04\09\00.02.29 768\Right.jpg
2019.04.09 00:02:47 265,A1CC500PV3D01,1,,RETRY,857.2602,493.5327,868.303,566.8728,0.1133,0.1467,-0.2167,-0.01188,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.02.47 265\Left.jpg,.\Image\1\Alignment\2019\04\09\00.02.47 265\Right.jpg
2019.04.09 00:02:47 446,A1CC500PV3D01,2,,RETRY,658.5838,559.2358,667.388,642.1895,-0.6613,-0.6323,-0.0011,-0.02337,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.02.47 446\Left.jpg,.\Image\2\Alignment\2019\04\09\00.02.47 446\Right.jpg
2019.04.09 00:02:48 211,A1CC500PV3D01,2,,OK,799.5409,602.0423,798.9001,601.058,0.0013,-0.0007,0.0048,0.00028,1,00:00:01.0900000,.\Image\2\Alignment\2019\04\09\00.02.48 211\Left.jpg,.\Image\2\Alignment\2019\04\09\00.02.48 211\Right.jpg
2019.04.09 00:02:48 422,A1CC500PV3D01,1,,OK,799.9856,599.7206,800.0133,600.1246,-0.0004,-0.0003,-0.0002,-7E-05,1,00:00:01.4990000,.\Image\1\Alignment\2019\04\09\00.02.48 422\Left.jpg,.\Image\1\Alignment\2019\04\09\00.02.48 422\Right.jpg
2019.04.09 00:03:05 871,A1CC500PV3D01,1,,RETRY,853.9536,504.183,865.6066,576.011,0.1044,0.1398,-0.186,-0.01163,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.03.05 871\Left.jpg,.\Image\1\Alignment\2019\04\09\00.03.05 871\Right.jpg
2019.04.09 00:03:06 056,A1CC500PV3D01,2,,RETRY,641.6422,565.2861,650.4144,641.0502,-0.6941,-0.665,0.0068,-0.02133,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.03.06 056\Left.jpg,.\Image\2\Alignment\2019\04\09\00.03.06 056\Right.jpg
2019.04.09 00:03:06 758,A1CC500PV3D01,1,,OK,800.014,600.152,799.6464,600.3132,-0.0001,-0.0012,0.0007,-3E-05,1,00:00:01.1970000,.\Image\1\Alignment\2019\04\09\00.03.06 758\Left.jpg,.\Image\1\Alignment\2019\04\09\00.03.06 758\Right.jpg
2019.04.09 00:03:06 881,A1CC500PV3D01,2,,OK,800.5195,600.86,799.8832,601.7037,-0.0007,-0.0026,0.0039,-0.00024,1,00:00:01.1430000,.\Image\2\Alignment\2019\04\09\00.03.06 881\Left.jpg,.\Image\2\Alignment\2019\04\09\00.03.06 881\Right.jpg
2019.04.09 00:04:15 158,A1CC500PV3D01,1,,RETRY,860.4157,501.7337,872.328,580.0845,0.1188,0.1548,-0.1835,-0.01269,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.04.15 158\Left.jpg,.\Image\1\Alignment\2019\04\09\00.04.15 158\Right.jpg
2019.04.09 00:04:15 301,A1CC500PV3D01,2,,RETRY,650.1459,571.3289,658.9923,638.3721,-0.6442,-0.615,0.0123,-0.01887,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.04.15 301\Left.jpg,.\Image\2\Alignment\2019\04\09\00.04.15 301\Right.jpg
2019.04.09 00:04:16 324,A1CC500PV3D01,2,,OK,800.0142,600.8446,799.4865,601.3534,-0.0013,-0.0029,0.0034,-0.00014,1,00:00:01.2530000,.\Image\2\Alignment\2019\04\09\00.04.16 324\Left.jpg,.\Image\2\Alignment\2019\04\09\00.04.16 324\Right.jpg
2019.04.09 00:04:16 390,A1CC500PV3D01,1,,OK,800.5911,598.9187,800.4004,600.4338,0.0005,-0.0001,-0.001,-0.00024,1,00:00:01.5620000,.\Image\1\Alignment\2019\04\09\00.04.16 390\Left.jpg,.\Image\1\Alignment\2019\04\09\00.04.16 390\Right.jpg
2019.04.09 00:05:28 855,A1CC500PV3D01,1,,RETRY,864.9899,503.3211,876.9163,575.0389,0.1389,0.1749,-0.1888,-0.01162,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.05.28 855\Left.jpg,.\Image\1\Alignment\2019\04\09\00.05.28 855\Right.jpg
2019.04.09 00:05:29 266,A1CC500PV3D01,2,,RETRY,653.9199,563.0242,662.4145,634.3655,-0.6443,-0.6162,-0.0068,-0.02009,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.05.29 266\Left.jpg,.\Image\2\Alignment\2019\04\09\00.05.29 266\Right.jpg
2019.04.09 00:05:29 564,A1CC500PV3D01,1,,OK,799.931,599.5475,799.5883,599.4972,-0.0002,-0.0012,-0.0015,1E-05,1,00:00:00.8680000,.\Image\1\Alignment\2019\04\09\00.05.29 564\Left.jpg,.\Image\1\Alignment\2019\04\09\00.05.29 564\Right.jpg
2019.04.09 00:05:30 247,A1CC500PV3D01,2,,OK,799.7595,601.1648,799.5762,601.2702,-0.001,-0.0016,0.0037,-3E-05,1,00:00:01.2870000,.\Image\2\Alignment\2019\04\09\00.05.30 247\Left.jpg,.\Image\2\Alignment\2019\04\09\00.05.30 247\Right.jpg
2019.04.09 00:05:50 093,A1CC500PV3D01,1,,RETRY,863.5083,508.9111,875.6196,579.2075,0.1355,0.1721,-0.1737,-0.01138,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.05.50 093\Left.jpg,.\Image\1\Alignment\2019\04\09\00.05.50 093\Right.jpg
2019.04.09 00:05:50 209,A1CC500PV3D01,2,,RETRY,653.5769,561.2209,662.0538,635.5493,-0.6534,-0.6254,-0.0079,-0.02094,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.05.50 209\Left.jpg,.\Image\2\Alignment\2019\04\09\00.05.50 209\Right.jpg
2019.04.09 00:05:50 825,A1CC500PV3D01,1,,OK,799.9413,600.2215,799.8817,600.8603,-0.0007,-0.0009,0.0017,-0.0001,1,00:00:00.8920000,.\Image\1\Alignment\2019\04\09\00.05.50 825\Left.jpg,.\Image\1\Alignment\2019\04\09\00.05.50 825\Right.jpg
2019.04.09 00:05:51 253,A1CC500PV3D01,2,,OK,799.3225,602.1544,799.447,601.8397,-0.0012,-0.0008,0.0062,9E-05,1,00:00:01.1960000,.\Image\2\Alignment\2019\04\09\00.05.51 253\Left.jpg,.\Image\2\Alignment\2019\04\09\00.05.51 253\Right.jpg
2019.04.09 00:06:07 716,A1CC500PV3D01,1,,RETRY,864.002,513.0571,875.8505,580.3814,0.1397,0.1755,-0.1654,-0.0109,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.06.07 716\Left.jpg,.\Image\1\Alignment\2019\04\09\00.06.07 716\Right.jpg
2019.04.09 00:06:07 915,A1CC500PV3D01,2,,RETRY,648.2953,560.12,656.6743,629.6002,-0.6566,-0.6288,-0.0185,-0.01957,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.06.07 915\Left.jpg,.\Image\2\Alignment\2019\04\09\00.06.07 915\Right.jpg
2019.04.09 00:06:08 507,A1CC500PV3D01,1,,OK,799.6725,600.3365,799.7375,599.4607,-0.0003,0,-0.0003,0.00014,1,00:00:01.0620000,.\Image\1\Alignment\2019\04\09\00.06.08 507\Left.jpg,.\Image\1\Alignment\2019\04\09\00.06.08 507\Right.jpg
2019.04.09 00:06:08 701,A1CC500PV3D01,2,,OK,800.9415,600.4242,800.9489,601.5837,-0.0002,-0.0002,0.003,-0.00033,1,00:00:01.1240000,.\Image\2\Alignment\2019\04\09\00.06.08 701\Left.jpg,.\Image\2\Alignment\2019\04\09\00.06.08 701\Right.jpg
2019.04.09 00:06:24 640,A1CC500PV3D01,1,,RETRY,860.3801,503.2439,872.1269,578.2537,0.1216,0.1572,-0.184,-0.01215,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.06.24 640\Left.jpg,.\Image\1\Alignment\2019\04\09\00.06.24 640\Right.jpg
2019.04.09 00:06:24 909,A1CC500PV3D01,2,,RETRY,656.2406,556.761,664.619,637.7062,-0.6632,-0.6354,-0.0117,-0.02281,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.06.24 909\Left.jpg,.\Image\2\Alignment\2019\04\09\00.06.24 909\Right.jpg
2019.04.09 00:06:25 379,A1CC500PV3D01,1,,OK,799.556,601.0439,799.6594,599.4305,0,0.0004,0.0007,0.00026,1,00:00:00.8350000,.\Image\1\Alignment\2019\04\09\00.06.25 379\Left.jpg,.\Image\1\Alignment\2019\04\09\00.06.25 379\Right.jpg
2019.04.09 00:06:25 594,A1CC500PV3D01,2,,OK,800.8003,601.3169,800.9081,601.8841,0.001,0.0013,0.0049,-0.00016,1,00:00:00.9440000,.\Image\2\Alignment\2019\04\09\00.06.25 594\Left.jpg,.\Image\2\Alignment\2019\04\09\00.06.25 594\Right.jpg
2019.04.09 00:06:42 308,A1CC500PV3D01,1,,RETRY,859.7089,512.0849,870.7556,569.0736,0.1354,0.1687,-0.1844,-0.00924,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.06.42 308\Left.jpg,.\Image\1\Alignment\2019\04\09\00.06.42 308\Right.jpg
2019.04.09 00:06:42 525,A1CC500PV3D01,2,,RETRY,653.9552,557.3365,662.0931,635.4899,-0.6627,-0.6357,-0.0141,-0.02202,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.06.42 525\Left.jpg,.\Image\2\Alignment\2019\04\09\00.06.42 525\Right.jpg
2019.04.09 00:06:43 212,A1CC500PV3D01,2,,OK,799.2454,601.6765,799.0272,600.9138,-0.0002,-0.0009,0.004,0.00022,1,00:00:01.0090000,.\Image\2\Alignment\2019\04\09\00.06.43 212\Left.jpg,.\Image\2\Alignment\2019\04\09\00.06.43 212\Right.jpg
2019.04.09 00:06:43 436,A1CC500PV3D01,1,,OK,799.752,600.3415,799.7996,599.2385,0.0002,0.0003,-0.0006,0.00018,1,00:00:01.3880000,.\Image\1\Alignment\2019\04\09\00.06.43 436\Left.jpg,.\Image\1\Alignment\2019\04\09\00.06.43 436\Right.jpg
2019.04.09 00:06:59 671,A1CC500PV3D01,1,,RETRY,857.4573,504.8923,868.6476,580.5032,0.112,0.1459,-0.1779,-0.01224,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.06.59 671\Left.jpg,.\Image\1\Alignment\2019\04\09\00.06.59 671\Right.jpg
2019.04.09 00:07:00 001,A1CC500PV3D01,2,,RETRY,652.2326,558.5513,660.6258,635.2557,-0.664,-0.6362,-0.0126,-0.02161,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.07.00 001\Left.jpg,.\Image\2\Alignment\2019\04\09\00.07.00 001\Right.jpg
2019.04.09 00:07:00 312,A1CC500PV3D01,1,,OK,800.0943,599.2171,799.8702,599.9319,-0.0003,-0.001,-0.0013,-0.00012,1,00:00:00.8890000,.\Image\1\Alignment\2019\04\09\00.07.00 312\Left.jpg,.\Image\1\Alignment\2019\04\09\00.07.00 312\Right.jpg
2019.04.09 00:07:00 619,A1CC500PV3D01,2,,OK,801.1602,600.6308,800.943,601.9739,0,-0.0007,0.0039,-0.00038,1,00:00:00.9990000,.\Image\2\Alignment\2019\04\09\00.07.00 619\Left.jpg,.\Image\2\Alignment\2019\04\09\00.07.00 619\Right.jpg
2019.04.09 00:07:17 063,A1CC500PV3D01,1,,RETRY,855.9812,520.1436,867.8591,576.4003,0.1245,0.1604,-0.1606,-0.00912,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.07.17 063\Left.jpg,.\Image\1\Alignment\2019\04\09\00.07.17 063\Right.jpg
2019.04.09 00:07:17 156,A1CC500PV3D01,2,,RETRY,653.5246,563.0859,661.6632,640.3522,-0.6615,-0.6345,0.0022,-0.02176,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.07.17 156\Left.jpg,.\Image\2\Alignment\2019\04\09\00.07.17 156\Right.jpg
2019.04.09 00:07:17 902,A1CC500PV3D01,1,,OK,799.6393,600.3647,799.5429,599.2999,-0.0002,-0.0005,-0.0005,0.00017,1,00:00:01.2060000,.\Image\1\Alignment\2019\04\09\00.07.17 902\Left.jpg,.\Image\1\Alignment\2019\04\09\00.07.17 902\Right.jpg
2019.04.09 00:07:18 244,A1CC500PV3D01,2,,OK,800.0686,601.6119,799.6958,601.1817,0.0014,0.0003,0.0043,0.00012,1,00:00:01.3830000,.\Image\2\Alignment\2019\04\09\00.07.18 244\Left.jpg,.\Image\2\Alignment\2019\04\09\00.07.18 244\Right.jpg
2019.04.09 00:07:34 180,A1CC500PV3D01,1,,RETRY,853.5247,509.084,864.8098,565.3063,0.1168,0.151,-0.1949,-0.00912,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.07.34 180\Left.jpg,.\Image\1\Alignment\2019\04\09\00.07.34 180\Right.jpg
2019.04.09 00:07:34 470,A1CC500PV3D01,2,,RETRY,651.1085,563.0184,659.0912,631.4805,-0.6452,-0.6186,-0.0111,-0.01928,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.07.34 470\Left.jpg,.\Image\2\Alignment\2019\04\09\00.07.34 470\Right.jpg
2019.04.09 00:07:35 317,A1CC500PV3D01,2,,OK,799.3858,601.5278,798.846,600.6433,0.0005,-0.0011,0.0034,0.00025,1,00:00:01.2290000,.\Image\2\Alignment\2019\04\09\00.07.35 317\Left.jpg,.\Image\2\Alignment\2019\04\09\00.07.35 317\Right.jpg
2019.04.09 00:07:35 419,A1CC500PV3D01,1,,OK,799.2241,601.3671,799.1913,598.3086,0.0003,0.0002,-0.0005,0.00049,1,00:00:01.4890000,.\Image\1\Alignment\2019\04\09\00.07.35 419\Left.jpg,.\Image\1\Alignment\2019\04\09\00.07.35 419\Right.jpg
2019.04.09 00:07:51 002,A1CC500PV3D01,1,,RETRY,848.1784,509.09,859.8166,566.0337,0.0995,0.1349,-0.1938,-0.00923,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.07.51 002\Left.jpg,.\Image\1\Alignment\2019\04\09\00.07.51 002\Right.jpg
2019.04.09 00:07:51 142,A1CC500PV3D01,2,,RETRY,637.7651,564.7547,645.8235,639.301,-0.7027,-0.6758,0.0034,-0.02099,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.07.51 142\Left.jpg,.\Image\2\Alignment\2019\04\09\00.07.51 142\Right.jpg
2019.04.09 00:07:51 741,A1CC500PV3D01,1,,OK,799.855,600.0963,799.7506,599.5646,0,-0.0003,-0.0005,9E-05,1,00:00:00.9780000,.\Image\1\Alignment\2019\04\09\00.07.51 741\Left.jpg,.\Image\1\Alignment\2019\04\09\00.07.51 741\Right.jpg
2019.04.09 00:07:52 338,A1CC500PV3D01,2,,OK,799.6731,601.4114,799.5635,601.389,-0.0009,-0.0013,0.0043,1E-05,1,00:00:01.3670000,.\Image\2\Alignment\2019\04\09\00.07.52 338\Left.jpg,.\Image\2\Alignment\2019\04\09\00.07.52 338\Right.jpg
2019.04.09 00:08:08 530,A1CC500PV3D01,1,,RETRY,846.8254,520.5384,858.1175,556.1129,0.1141,0.1484,-0.1913,-0.00578,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.08.08 530\Left.jpg,.\Image\1\Alignment\2019\04\09\00.08.08 530\Right.jpg
2019.04.09 00:08:08 965,A1CC500PV3D01,2,,RETRY,648.7628,563.7731,657.0404,641.7705,-0.6782,-0.6507,0.0055,-0.02197,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.08.08 965\Left.jpg,.\Image\2\Alignment\2019\04\09\00.08.08 965\Right.jpg
2019.04.09 00:08:09 310,A1CC500PV3D01,1,,OK,799.2172,601.0523,799.2998,598.9127,-0.0006,-0.0003,0,0.00035,1,00:00:01.0220000,.\Image\1\Alignment\2019\04\09\00.08.09 310\Left.jpg,.\Image\1\Alignment\2019\04\09\00.08.09 310\Right.jpg
2019.04.09 00:08:09 517,A1CC500PV3D01,2,,OK,800.5177,601.8608,800.2161,602.0432,0.0011,0.0002,0.006,-5E-05,1,00:00:00.9610000,.\Image\2\Alignment\2019\04\09\00.08.09 517\Left.jpg,.\Image\2\Alignment\2019\04\09\00.08.09 517\Right.jpg
2019.04.09 00:08:25 221,A1CC500PV3D01,1,,RETRY,859.561,509.4441,871.4686,585.1864,0.1185,0.1545,-0.1636,-0.01226,1,00:00:00,.\Image\1\Alignment\2019\04\09\00.08.25 221\Left.jpg,.\Image\1\Alignment\2019\04\09\00.08.25 221\Right.jpg
2019.04.09 00:08:25 681,A1CC500PV3D01,2,,RETRY,629.6498,568.4303,638.0401,636.5087,-0.7102,-0.6822,0.005,-0.01916,1,00:00:00,.\Image\2\Alignment\2019\04\09\00.08.25 681\Left.jpg,.\Image\2\Alignment\2019\04\09\00.08.25 681\Right.jpg
2019.04.09 00:08:26 171,A1CC500PV3D01,1,,OK,799.624,600.7011,799.9072,598.9495,0.0004,0.0012,-0.0005,0.00028,1,00:00:01.0450000,.\Image\1\Alignment\2019\04\09\00.08.26 171\Left.jpg,.\Image\1\Alignment\2019\04\09\00.08.26 171\Right.jpg
2019.04.09 00:08:26 432,A1CC500PV3D01,2,,OK,800.5481,601.1253,800.7002,601.6985,0.0002,0.0006,0.0043,-0.00016,1,00:00:01.0450000,.\Image\2\Alignment\2019\04\09\00.08.26 432\Left.jpg,.\Image\2\Alignment\2019\04\09\00.08.26 432\Right.jpg
