DATETIME,RECIPE,STAGE,ITEM,RESULT,ALIGNMENT_VIEW_LEFT_X,ALIGNMENT_VIEW_LEFT_Y,ALIGNMENT_VIEW_RIGHT_X,ALIGNMENT_VIEW_RIGHT_Y,ALIGNMENT_EQUIP_LEFT_X,ALIGNMENT_EQUIP_RIGHT_X,ALIGNMENT_EQUIP_Y,ALIGNMENT_EQUIP_T,RETRY,TIME_ELAPSED,LEFT_FILE,RIGHT_FILE
2019.03.31 00:02:05 123,A1CC495PU1L11,2,,OK,800.7456,600.1841,800.954,600.8695,0.0004,0.0011,0.0016,-0.00019,1,00:00:01.0620000,.\Image\2\Alignment\2019\03\31\00.02.05 123\Left.jpg,.\Image\2\Alignment\2019\03\31\00.02.05 123\Right.jpg
2019.03.31 00:02:21 238,A1CC495PU1L11,1,,RETRY,867.5647,495.3788,878.2292,562.7642,0.1508,0.1827,-0.22,-0.01087,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.02.21 238\Left.jpg,.\Image\1\Alignment\2019\03\31\00.02.21 238\Right.jpg
2019.03.31 00:02:21 327,A1CC495PU1L11,2,,RETRY,640.1667,562.6219,651.991,626.6605,-0.6677,-0.6297,-0.0162,-0.01808,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.02.21 327\Left.jpg,.\Image\2\Alignment\2019\03\31\00.02.21 327\Right.jpg
2019.03.31 00:02:21 960,A1CC495PU1L11,1,,OK,799.9835,599.9685,799.7493,600.5232,-0.0005,-0.0013,0.0008,-9E-05,1,00:00:00.9940000,.\Image\1\Alignment\2019\03\31\00.02.21 960\Left.jpg,.\Image\1\Alignment\2019\03\31\00.02.21 960\Right.jpg
2019.03.31 00:02:22 063,A1CC495PU1L11,2,,OK,799.7452,600.7134,800.0774,600.5562,-0.0004,0.0007,0.002,5E-05,1,00:00:00.9220000,.\Image\2\Alignment\2019\03\31\00.02.22 063\Left.jpg,.\Image\2\Alignment\2019\03\31\00.02.22 063\Right.jpg
2019.03.31 00:02:38 504,A1CC495PU1L11,1,,RETRY,871.248,517.8026,882.1082,567.0036,0.1783,0.2107,-0.1787,-0.00795,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.02.38 504\Left.jpg,.\Image\1\Alignment\2019\03\31\00.02.38 504\Right.jpg
2019.03.31 00:02:38 605,A1CC495PU1L11,2,,RETRY,624.7063,558.9319,636.4826,623.8163,-0.7178,-0.6798,-0.0262,-0.01832,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.02.38 605\Left.jpg,.\Image\2\Alignment\2019\03\31\00.02.38 605\Right.jpg
2019.03.31 00:02:39 194,A1CC495PU1L11,1,,OK,800.45,599.0584,800.1447,600.6037,0,-0.0009,-0.0005,-0.00025,1,00:00:00.7570000,.\Image\1\Alignment\2019\03\31\00.02.39 194\Left.jpg,.\Image\1\Alignment\2019\03\31\00.02.39 194\Right.jpg
2019.03.31 00:02:39 293,A1CC495PU1L11,2,,OK,800.8041,600.302,800.8113,600.5325,0.0019,0.0019,0.0013,-6E-05,1,00:00:00.7550000,.\Image\2\Alignment\2019\03\31\00.02.39 293\Left.jpg,.\Image\2\Alignment\2019\03\31\00.02.39 293\Right.jpg
2019.03.31 00:02:55 959,A1CC495PU1L11,1,,RETRY,856.2054,532.3464,866.8413,558.5851,0.1516,0.1836,-0.1691,-0.00426,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.02.55 959\Left.jpg,.\Image\1\Alignment\2019\03\31\00.02.55 959\Right.jpg
2019.03.31 00:02:56 097,A1CC495PU1L11,2,,RETRY,630.9609,548.3184,642.7469,609.294,-0.688,-0.6501,-0.0649,-0.01722,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.02.56 097\Left.jpg,.\Image\2\Alignment\2019\03\31\00.02.56 097\Right.jpg
2019.03.31 00:02:57 083,A1CC495PU1L11,2,,OK,799.1406,600.3598,799.322,599.5798,-0.0005,0,-0.0001,0.00022,1,00:00:01.3650000,.\Image\2\Alignment\2019\03\31\00.02.57 083\Left.jpg,.\Image\2\Alignment\2019\03\31\00.02.57 083\Right.jpg
2019.03.31 00:02:57 140,A1CC495PU1L11,1,,OK,799.6186,600.3526,799.6011,599.6151,-0.0005,-0.0006,0,0.00012,1,00:00:01.4200000,.\Image\1\Alignment\2019\03\31\00.02.57 140\Left.jpg,.\Image\1\Alignment\2019\03\31\00.02.57 140\Right.jpg
2019.03.31 00:03:13 194,A1CC495PU1L11,1,,RETRY,871.4611,524.1604,881.8124,556.26,0.1939,0.2248,-0.1854,-0.0052,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.03.13 194\Left.jpg,.\Image\1\Alignment\2019\03\31\00.03.13 194\Right.jpg
2019.03.31 00:03:13 286,A1CC495PU1L11,2,,RETRY,636.5808,559.0648,648.423,622.1013,-0.6761,-0.638,-0.0287,-0.0178,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.03.13 286\Left.jpg,.\Image\2\Alignment\2019\03\31\00.03.13 286\Right.jpg
2019.03.31 00:03:13 872,A1CC495PU1L11,2,,OK,799.454,600.4856,799.7205,600.4213,-0.0015,-0.0007,0.0014,2E-05,1,00:00:00.7440000,.\Image\2\Alignment\2019\03\31\00.03.13 872\Left.jpg,.\Image\2\Alignment\2019\03\31\00.03.13 872\Right.jpg
2019.03.31 00:03:14 049,A1CC495PU1L11,1,,OK,799.0904,601.0466,798.9294,598.7225,-0.0008,-0.0013,-0.0004,0.00037,1,00:00:00.9200000,.\Image\1\Alignment\2019\03\31\00.03.14 049\Left.jpg,.\Image\1\Alignment\2019\03\31\00.03.14 049\Right.jpg
2019.03.31 00:03:30 194,A1CC495PU1L11,1,,RETRY,866.6111,531.8902,877.4257,567.4385,0.1759,0.2083,-0.1561,-0.00575,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.03.30 194\Left.jpg,.\Image\1\Alignment\2019\03\31\00.03.30 194\Right.jpg
2019.03.31 00:03:30 327,A1CC495PU1L11,2,,RETRY,638.4904,541.0749,649.8435,607.637,-0.68,-0.6435,-0.0786,-0.01881,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.03.30 327\Left.jpg,.\Image\2\Alignment\2019\03\31\00.03.30 327\Right.jpg
2019.03.31 00:03:31 003,A1CC495PU1L11,1,,OK,799.4384,600.8714,799.3366,599.1466,-0.0002,-0.0005,0,0.00028,1,00:00:01.2640000,.\Image\1\Alignment\2019\03\31\00.03.31 003\Left.jpg,.\Image\1\Alignment\2019\03\31\00.03.31 003\Right.jpg
2019.03.31 00:03:31 141,A1CC495PU1L11,2,,OK,799.3784,600.9631,799.8028,599.9429,0.0009,0.0022,0.0014,0.00029,1,00:00:01.1550000,.\Image\2\Alignment\2019\03\31\00.03.31 141\Left.jpg,.\Image\2\Alignment\2019\03\31\00.03.31 141\Right.jpg
2019.03.31 00:03:47 261,A1CC495PU1L11,1,,RETRY,880.8024,516.7515,891.2149,574.4264,0.2006,0.2315,-0.1688,-0.0093,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.03.47 261\Left.jpg,.\Image\1\Alignment\2019\03\31\00.03.47 261\Right.jpg
2019.03.31 00:03:47 419,A1CC495PU1L11,2,,RETRY,644.6105,549.2469,656.6646,612.8821,-0.6531,-0.6144,-0.058,-0.01798,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.03.47 419\Left.jpg,.\Image\2\Alignment\2019\03\31\00.03.47 419\Right.jpg
2019.03.31 00:03:48 009,A1CC495PU1L11,1,,OK,799.4619,600.7167,799.116,598.8795,-0.0001,-0.0011,-0.0006,0.00029,1,00:00:00.9700000,.\Image\1\Alignment\2019\03\31\00.03.48 009\Left.jpg,.\Image\1\Alignment\2019\03\31\00.03.48 009\Right.jpg
2019.03.31 00:03:48 134,A1CC495PU1L11,2,,OK,800.9323,599.3051,800.9036,600.2977,0.0002,0.0001,-0.0006,-0.00028,1,00:00:01.0530000,.\Image\2\Alignment\2019\03\31\00.03.48 134\Left.jpg,.\Image\2\Alignment\2019\03\31\00.03.48 134\Right.jpg
2019.03.31 00:04:04 492,A1CC495PU1L11,1,,RETRY,879.5642,521.8814,890.6312,582.272,0.1944,0.2273,-0.1487,-0.00973,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.04.04 492\Left.jpg,.\Image\1\Alignment\2019\03\31\00.04.04 492\Right.jpg
2019.03.31 00:04:04 748,A1CC495PU1L11,2,,RETRY,639.5321,543.521,651.8768,603.5189,-0.659,-0.6194,-0.0812,-0.01696,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.04.04 748\Left.jpg,.\Image\2\Alignment\2019\03\31\00.04.04 748\Right.jpg
2019.03.31 00:04:05 175,A1CC495PU1L11,1,,OK,799.3387,601.1476,798.7341,599.2039,-0.0004,-0.0022,0.0005,0.00031,1,00:00:00.8720000,.\Image\1\Alignment\2019\03\31\00.04.05 175\Left.jpg,.\Image\1\Alignment\2019\03\31\00.04.05 175\Right.jpg
2019.03.31 00:04:05 489,A1CC495PU1L11,2,,OK,800.7286,599.9355,801.0147,600.8979,-0.0004,0.0005,0.0013,-0.00027,1,00:00:00.9190000,.\Image\2\Alignment\2019\03\31\00.04.05 489\Left.jpg,.\Image\2\Alignment\2019\03\31\00.04.05 489\Right.jpg
2019.03.31 00:04:21 665,A1CC495PU1L11,1,,RETRY,878.4814,515.5235,889.6151,608.9111,0.1621,0.1953,-0.1173,-0.01502,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.04.21 665\Left.jpg,.\Image\1\Alignment\2019\03\31\00.04.21 665\Right.jpg
2019.03.31 00:04:21 699,A1CC495PU1L11,2,,RETRY,646.7975,543.7511,659.1328,606.9385,-0.6452,-0.6057,-0.0756,-0.01786,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.04.21 699\Left.jpg,.\Image\2\Alignment\2019\03\31\00.04.21 699\Right.jpg
2019.03.31 00:04:22 457,A1CC495PU1L11,1,,RETRY,800.8722,597.7235,800.76,601.8795,-0.0009,-0.0013,-0.0006,-0.00067,2,00:00:00,.\Image\1\Alignment\2019\03\31\00.04.22 457\Left.jpg,.\Image\1\Alignment\2019\03\31\00.04.22 457\Right.jpg
2019.03.31 00:04:22 539,A1CC495PU1L11,2,,OK,800.8034,600.3545,800.9141,600.6893,0.0016,0.0019,0.0016,-9E-05,1,00:00:01.1220000,.\Image\2\Alignment\2019\03\31\00.04.22 539\Left.jpg,.\Image\2\Alignment\2019\03\31\00.04.22 539\Right.jpg
2019.03.31 00:04:23 095,A1CC495PU1L11,1,,OK,800.4736,599.3559,800.6068,599.5208,0.0013,0.0017,-0.0017,-3E-05,2,00:00:01.7560000,.\Image\1\Alignment\2019\03\31\00.04.23 095\Left.jpg,.\Image\1\Alignment\2019\03\31\00.04.23 095\Right.jpg
2019.03.31 00:04:38 922,A1CC495PU1L11,1,,RETRY,867.7432,520.4903,878.0987,550.9611,0.1838,0.2147,-0.1993,-0.00495,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.04.38 922\Left.jpg,.\Image\1\Alignment\2019\03\31\00.04.38 922\Right.jpg
2019.03.31 00:04:39 158,A1CC495PU1L11,2,,RETRY,657.5689,554.2732,670.0637,615.639,-0.6069,-0.5669,-0.0461,-0.01734,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.04.39 158\Left.jpg,.\Image\2\Alignment\2019\03\31\00.04.39 158\Right.jpg
2019.03.31 00:04:39 816,A1CC495PU1L11,2,,OK,799.7967,600.9602,800.0361,600.223,0.0014,0.0021,0.0018,0.00021,1,00:00:01.0060000,.\Image\2\Alignment\2019\03\31\00.04.39 816\Left.jpg,.\Image\2\Alignment\2019\03\31\00.04.39 816\Right.jpg
2019.03.31 00:04:40 146,A1CC495PU1L11,1,,OK,799.5061,600.7332,799.8328,599.132,-0.0001,0.0009,-0.0002,0.00026,1,00:00:01.5130000,.\Image\1\Alignment\2019\03\31\00.04.40 146\Left.jpg,.\Image\1\Alignment\2019\03\31\00.04.40 146\Right.jpg
2019.03.31 00:04:56 320,A1CC495PU1L11,1,,RETRY,868.4757,560.7868,879.2744,609.1759,0.1706,0.2029,-0.0466,-0.00778,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.04.56 320\Left.jpg,.\Image\1\Alignment\2019\03\31\00.04.56 320\Right.jpg
2019.03.31 00:04:56 453,A1CC495PU1L11,2,,RETRY,624.9631,550.6218,637.7014,608.5482,-0.6982,-0.6573,-0.0625,-0.01636,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.04.56 453\Left.jpg,.\Image\2\Alignment\2019\03\31\00.04.56 453\Right.jpg
2019.03.31 00:04:56 908,A1CC495PU1L11,1,,OK,799.1477,600.2751,799.1239,598.9275,-0.0015,-0.0015,-0.0012,0.00022,1,00:00:00.8340000,.\Image\1\Alignment\2019\03\31\00.04.56 908\Left.jpg,.\Image\1\Alignment\2019\03\31\00.04.56 908\Right.jpg
2019.03.31 00:04:57 013,A1CC495PU1L11,2,,OK,800.7432,599.6118,800.3976,600.1679,0.0008,-0.0003,-0.0003,-0.00016,1,00:00:00.8840000,.\Image\2\Alignment\2019\03\31\00.04.57 013\Left.jpg,.\Image\2\Alignment\2019\03\31\00.04.57 013\Right.jpg
2019.03.31 00:05:13 352,A1CC495PU1L11,1,,RETRY,859.8472,538.7123,870.8019,583.0282,0.1472,0.1801,-0.1214,-0.00715,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.05.13 352\Left.jpg,.\Image\1\Alignment\2019\03\31\00.05.13 352\Right.jpg
2019.03.31 00:05:13 560,A1CC495PU1L11,2,,RETRY,687.1549,549.7835,700.0482,619.6338,-0.5387,-0.4977,-0.047,-0.01975,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.05.13 560\Left.jpg,.\Image\2\Alignment\2019\03\31\00.05.13 560\Right.jpg
2019.03.31 00:05:14 164,A1CC495PU1L11,1,,OK,799.512,599.8874,799.2776,599.7911,-0.0014,-0.0022,-0.0005,2E-05,1,00:00:00.9000000,.\Image\1\Alignment\2019\03\31\00.05.14 164\Left.jpg,.\Image\1\Alignment\2019\03\31\00.05.14 164\Right.jpg
2019.03.31 00:05:14 248,A1CC495PU1L11,2,,OK,800.2008,599.6215,800.2306,599.9608,-0.0003,-0.0002,-0.0006,-0.0001,1,00:00:00.8440000,.\Image\2\Alignment\2019\03\31\00.05.14 248\Left.jpg,.\Image\2\Alignment\2019\03\31\00.05.14 248\Right.jpg
2019.03.31 00:05:30 493,A1CC495PU1L11,1,,RETRY,868.8126,515.6791,879.2502,582.2444,0.1555,0.1867,-0.1584,-0.01073,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.05.30 493\Left.jpg,.\Image\1\Alignment\2019\03\31\00.05.30 493\Right.jpg
2019.03.31 00:05:30 699,A1CC495PU1L11,2,,RETRY,654.0482,560.4726,666.5633,624.4706,-0.6248,-0.5848,-0.0229,-0.01808,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.05.30 699\Left.jpg,.\Image\2\Alignment\2019\03\31\00.05.30 699\Right.jpg
2019.03.31 00:05:31 131,A1CC495PU1L11,1,,OK,800.0177,599.3589,800.0147,599.9849,-0.0005,-0.0005,-0.001,-0.0001,1,00:00:00.8700000,.\Image\1\Alignment\2019\03\31\00.05.31 131\Left.jpg,.\Image\1\Alignment\2019\03\31\00.05.31 131\Right.jpg
2019.03.31 00:05:31 453,A1CC495PU1L11,2,,OK,800.8755,599.7154,801.0268,600.4057,0.0008,0.0013,0.0002,-0.0002,1,00:00:00.9720000,.\Image\2\Alignment\2019\03\31\00.05.31 453\Left.jpg,.\Image\2\Alignment\2019\03\31\00.05.31 453\Right.jpg
2019.03.31 00:05:58 567,A1CC495PU1L11,1,,RETRY,870.4644,518.6079,880.9959,567.1887,0.1764,0.2078,-0.1771,-0.00785,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.05.58 567\Left.jpg,.\Image\1\Alignment\2019\03\31\00.05.58 567\Right.jpg
2019.03.31 00:05:58 512,A1CC495PU1L11,2,,RETRY,638.9091,574.1078,651.0555,631.9973,-0.6548,-0.6158,0.0097,-0.01633,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.05.58 512\Left.jpg,.\Image\2\Alignment\2019\03\31\00.05.58 512\Right.jpg
2019.03.31 00:05:59 150,A1CC495PU1L11,1,,OK,800.0277,599.4122,799.5357,600.2912,-0.0007,-0.0022,-0.0005,-0.00014,1,00:00:00.8670000,.\Image\1\Alignment\2019\03\31\00.05.59 150\Left.jpg,.\Image\1\Alignment\2019\03\31\00.05.59 150\Right.jpg
2019.03.31 00:05:59 246,A1CC495PU1L11,2,,OK,800.4172,600.3278,800.8071,600.4736,0.0009,0.0021,0.0012,-4E-05,1,00:00:00.9280000,.\Image\2\Alignment\2019\03\31\00.05.59 246\Left.jpg,.\Image\2\Alignment\2019\03\31\00.05.59 246\Right.jpg
2019.03.31 00:06:14 412,A1CC495PU1L11,1,,RETRY,878.9829,538.6144,889.7338,596.2079,0.1951,0.2271,-0.1011,-0.00927,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.06.14 412\Left.jpg,.\Image\1\Alignment\2019\03\31\00.06.14 412\Right.jpg
2019.03.31 00:06:14 542,A1CC495PU1L11,2,,RETRY,637.3335,547.4677,649.4389,615.6601,-0.6879,-0.649,-0.0564,-0.01927,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.06.14 542\Left.jpg,.\Image\2\Alignment\2019\03\31\00.06.14 542\Right.jpg
2019.03.31 00:06:15 091,A1CC495PU1L11,1,,OK,799.9332,599.7066,800.3251,600.2257,-0.0007,0.0006,-0.0001,-8E-05,1,00:00:00.8040000,.\Image\1\Alignment\2019\03\31\00.06.15 091\Left.jpg,.\Image\1\Alignment\2019\03\31\00.06.15 091\Right.jpg
2019.03.31 00:06:15 233,A1CC495PU1L11,2,,OK,800.6628,600.3418,800.5433,600.7029,0.0011,0.0007,0.0016,-0.0001,1,00:00:00.8120000,.\Image\2\Alignment\2019\03\31\00.06.15 233\Left.jpg,.\Image\2\Alignment\2019\03\31\00.06.15 233\Right.jpg
2019.03.31 00:06:30 393,A1CC495PU1L11,1,,RETRY,863.9194,532.8636,874.6095,588.4844,0.1499,0.182,-0.122,-0.00896,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.06.30 393\Left.jpg,.\Image\1\Alignment\2019\03\31\00.06.30 393\Right.jpg
2019.03.31 00:06:30 590,A1CC495PU1L11,2,,RETRY,661.6863,542.0697,674.2419,609.0754,-0.6097,-0.5695,-0.075,-0.01895,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.06.30 590\Left.jpg,.\Image\2\Alignment\2019\03\31\00.06.30 590\Right.jpg
2019.03.31 00:06:31 059,A1CC495PU1L11,1,,OK,799.8103,600.8243,799.4201,601.184,-0.0009,-0.0021,0.0031,-6E-05,1,00:00:00.7960000,.\Image\1\Alignment\2019\03\31\00.06.31 059\Left.jpg,.\Image\1\Alignment\2019\03\31\00.06.31 059\Right.jpg
2019.03.31 00:06:31 166,A1CC495PU1L11,2,,OK,800.6538,600.5617,800.5361,600.4638,0.0023,0.0019,0.0016,3E-05,1,00:00:00.7410000,.\Image\2\Alignment\2019\03\31\00.06.31 166\Left.jpg,.\Image\2\Alignment\2019\03\31\00.06.31 166\Right.jpg
2019.03.31 00:06:46 474,A1CC495PU1L11,1,,RETRY,854.6149,533.3477,864.8411,569.8927,0.1377,0.1684,-0.1501,-0.00591,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.06.46 474\Left.jpg,.\Image\1\Alignment\2019\03\31\00.06.46 474\Right.jpg
2019.03.31 00:06:46 687,A1CC495PU1L11,2,,RETRY,657.0495,557.3915,669.4775,624.0025,-0.6227,-0.5829,-0.0284,-0.01882,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.06.46 687\Left.jpg,.\Image\2\Alignment\2019\03\31\00.06.46 687\Right.jpg
2019.03.31 00:06:47 149,A1CC495PU1L11,1,,OK,799.0944,601.8072,799.02,598.6849,-0.0001,-0.0003,0.0008,0.0005,1,00:00:00.8570000,.\Image\1\Alignment\2019\03\31\00.06.47 149\Left.jpg,.\Image\1\Alignment\2019\03\31\00.06.47 149\Right.jpg
2019.03.31 00:06:47 306,A1CC495PU1L11,2,,OK,800.738,599.7319,800.8757,600.9828,-0.0011,-0.0007,0.0011,-0.00035,1,00:00:00.8570000,.\Image\2\Alignment\2019\03\31\00.06.47 306\Left.jpg,.\Image\2\Alignment\2019\03\31\00.06.47 306\Right.jpg
2019.03.31 00:07:02 195,A1CC495PU1L11,2,,RETRY,645.5374,562.7001,657.6668,625.6687,-0.6483,-0.6093,-0.0176,-0.01778,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.07.02 195\Left.jpg,.\Image\2\Alignment\2019\03\31\00.07.02 195\Right.jpg
2019.03.31 00:07:02 545,A1CC495PU1L11,1,,RETRY,868.4452,526.0449,878.9539,585.3831,0.1607,0.1921,-0.1374,-0.00956,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.07.02 545\Left.jpg,.\Image\1\Alignment\2019\03\31\00.07.02 545\Right.jpg
2019.03.31 00:07:02 841,A1CC495PU1L11,2,,OK,799.766,600.4142,799.5062,599.5132,0.0017,0.0009,-0.0001,0.00026,1,00:00:00.7580000,.\Image\2\Alignment\2019\03\31\00.07.02 841\Left.jpg,.\Image\2\Alignment\2019\03\31\00.07.02 841\Right.jpg
2019.03.31 00:07:03 270,A1CC495PU1L11,1,,OK,799.9713,599.8677,800.1448,600.3534,-0.0005,0,0.0003,-8E-05,1,00:00:01.0280000,.\Image\1\Alignment\2019\03\31\00.07.03 270\Left.jpg,.\Image\1\Alignment\2019\03\31\00.07.03 270\Right.jpg
2019.03.31 00:07:20 812,A1CC495PU1L11,1,,RETRY,869.9611,510.3804,880.4917,567.4526,0.1674,0.1988,-0.1895,-0.00921,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.07.20 812\Left.jpg,.\Image\1\Alignment\2019\03\31\00.07.20 812\Right.jpg
2019.03.31 00:07:21 044,A1CC495PU1L11,2,,RETRY,657.676,564.3699,670.1389,630.5502,-0.6195,-0.5796,-0.0076,-0.01869,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.07.21 044\Left.jpg,.\Image\2\Alignment\2019\03\31\00.07.21 044\Right.jpg
2019.03.31 00:07:21 417,A1CC495PU1L11,1,,OK,799.4078,600.5445,799.2711,599.4964,-0.0009,-0.0013,0.0001,0.00017,1,00:00:00.8410000,.\Image\1\Alignment\2019\03\31\00.07.21 417\Left.jpg,.\Image\1\Alignment\2019\03\31\00.07.21 417\Right.jpg
2019.03.31 00:07:21 932,A1CC495PU1L11,2,,OK,800.0599,600.2456,799.6534,600.1399,0.0005,-0.0008,0.0006,3E-05,1,00:00:01.2130000,.\Image\2\Alignment\2019\03\31\00.07.21 932\Left.jpg,.\Image\2\Alignment\2019\03\31\00.07.21 932\Right.jpg
2019.03.31 00:07:38 546,A1CC495PU1L11,1,,RETRY,851.6125,544.16,861.5046,571.3805,0.1365,0.1663,-0.131,-0.00441,1,00:00:00,.\Image\1\Alignment\2019\03\31\00.07.38 546\Left.jpg,.\Image\1\Alignment\2019\03\31\00.07.38 546\Right.jpg
2019.03.31 00:07:38 782,A1CC495PU1L11,2,,RETRY,630.6384,555.6782,642.751,614.5936,-0.6833,-0.6444,-0.0454,-0.01664,1,00:00:00,.\Image\2\Alignment\2019\03\31\00.07.38 782\Left.jpg,.\Image\2\Alignment\2019\03\31\00.07.38 782\Right.jpg
2019.03.31 00:07:39 210,A1CC495PU1L11,1,,OK,799.7321,600.3164,799.1671,599.637,-0.0002,-0.002,-0.0001,0.00011,1,00:00:00.7960000,.\Image\1\Alignment\2019\03\31\00.07.39 210\Left.jpg,.\Image\1\Alignment\2019\03\31\00.07.39 210\Right.jpg
